-35.00000  0.00000  3.586127988013154e-05
-34.98800  0.00000  3.553369801774868e-05
-34.97600  0.00000  3.4885681533616755e-05
-34.96400  0.00000  3.3933907322547994e-05
-34.95200  0.00000  3.2702199519988414e-05
-34.94000  0.00000  3.122272070879016e-05
-34.92900  0.00000  2.9531207092122275e-05
-34.91700  0.00000  2.7670542113787598e-05
-34.90500  0.00000  2.568480042436128e-05
-34.89300  0.00000  2.361924788119077e-05
-34.88100  0.00000  2.1521532755168133e-05
-34.86900  0.00000  1.94333472833239e-05
-34.85700  0.00000  1.7396383702688625e-05
-34.84500  0.00000  1.544876062997595e-05
-34.83300  0.00000  1.3621449441265709e-05
-34.82100  0.00000  1.193827427200393e-05
-34.80900  0.00000  1.0417817947838513e-05
-34.79800  0.00000  9.07199253649247e-06
-34.78600  0.00000  7.904967261668856e-06
-34.77400  0.00000  6.914240589145841e-06
-34.76200  0.00000  6.092188795580693e-06
-34.75000  0.00000  5.425589485800868e-06
-34.73800  0.00000  4.897884885671379e-06
-34.72600  0.00000  4.489181842094793e-06
-34.71400  0.00000  4.178395995201375e-06
-34.70200  0.00000  3.943728261058013e-06
-34.69000  0.00000  3.7638560384405127e-06
-34.67800  0.00000  3.6191244156059012e-06
-34.66700  0.00000  3.492022653001349e-06
-34.65500  0.00000  3.368018028004781e-06
-34.64300  0.00000  3.2356749556021033e-06
-34.63100  0.00000  3.087250591773357e-06
-34.61900  0.00000  2.9183374714610288e-06
-34.60700  0.00000  2.727982629247276e-06
-34.59500  0.00000  2.5178537546133215e-06
-34.58300  0.00000  2.2923583126166796e-06
-34.57100  0.00000  2.0576905784733175e-06
-34.55900  0.00000  1.8213551548487338e-06
-34.54700  0.00000  1.591333127117347e-06
-34.53600  0.00000  1.3757247013308061e-06
-34.52400  0.00000  1.1817962388001494e-06
-34.51200  0.00000  1.0158849595540204e-06
-34.50000  0.00000  8.827795148170697e-07
-34.48800  0.00000  7.855413059941122e-07
-34.47600  0.00000  7.25373451925172e-07
-34.46400  0.00000  7.015969647500374e-07
-34.45200  0.00000  7.118294309241058e-07
-34.44000  0.00000  7.520922198278909e-07
-34.42800  0.00000  8.172393182050506e-07
-34.41600  0.00000  9.011955715168484e-07
-34.40500  0.00000  9.973616942447346e-07
-34.39300  0.00000  1.099043104328376e-06
-34.38100  0.00000  1.1997834610618997e-06
-34.36900  0.00000  1.2936505547192445e-06
-34.35700  0.00000  1.375486459976346e-06
-34.34500  0.00000  1.4414793151618395e-06
-34.33300  0.00000  1.4887702240222025e-06
-34.32100  0.00000  1.5156914970762125e-06
-34.30900  0.00000  1.5218857722921794e-06
-34.29700  0.00000  1.5080677737334838e-06
-34.28500  0.00000  1.4760243115585781e-06
-34.27400  0.00000  1.4281377993120647e-06
-34.26200  0.00000  1.367624495279157e-06
-34.25000  0.00000  1.297581537067839e-06
-34.23800  0.00000  1.2214634243177839e-06
-34.22600  0.00000  1.1424387670433136e-06
-34.21400  0.00000  1.0634379339042895e-06
-34.20200  0.00000  9.86831426377591e-07
-34.19000  0.00000  9.14465614960285e-07
-34.17800  0.00000  8.475436184923963e-07
-34.16600  0.00000  7.866967765632445e-07
-34.15400  0.00000  7.319608253759983e-07
