-17	2.3146e-05
-16.929	2.04e-05
-16.858	2.1285e-05
-16.787	2.1146e-05
-16.716	2.1747e-05
-16.645	2.2434e-05
-16.574	2.046e-05
-16.503	2.1286e-05
-16.432	2.2909e-05
-16.361	1.9014e-05
-16.29	2.275e-05
-16.219	2.7299e-05
-16.148	2.3761e-05
-16.077	1.3737e-05
-16.006	2.0433e-05
-15.935	2.3929e-05
-15.864	0.00012906
-15.793	0.00063363
-15.722	0.001475
-15.651	0.0020611
-15.58	0.0014764
-15.509	0.00043586
-15.438	2.4258e-05
-15.367	0.00042345
-15.296	0.00069849
-15.225	0.00037826
-15.154	1.6167e-05
-15.084	0.00043936
-15.013	0.001297
-14.942	0.0015741
-14.871	0.0010485
-14.8	0.0005112
-14.729	0.00016493
-14.658	8.5603e-06
-14.587	4.8381e-05
-14.516	0.00015759
-14.445	0.00010345
-14.374	3.1703e-06
-14.303	0.00011532
-14.232	0.00025104
-14.161	0.00012611
-14.09	8.8939e-06
-14.019	0.00035233
-13.948	0.00074704
-13.877	0.00054811
-13.806	3.9359e-05
-13.735	0.0001964
-13.664	0.00067174
-13.593	0.00047813
-13.522	2.3398e-05
-13.451	0.00032862
-13.38	0.0010694
-13.309	0.0012964
-13.238	0.0021811
-13.167	0.0044072
-13.096	0.0049467
-13.025	0.0023404
-12.954	9.8936e-06
-12.883	0.0028552
-12.812	0.0068028
-12.741	0.0039978
-12.67	0.0002172
-12.599	0.016109
-12.528	0.059251
-12.457	0.098642
-12.386	0.10589
-12.315	0.079464
-12.244	0.031961
-12.173	0.0040909
-12.102	0.00047631
-12.031	0.0040485
-11.96	0.003413
-11.889	0.00076876
-11.818	0.00013672
-11.747	0.0011444
-11.676	0.0014012
-11.605	0.00070996
-11.534	0.00019618
-11.463	0.00015364
-11.392	0.00014091
-11.322	5.8154e-05
-11.251	5.9e-05
-11.18	8.6977e-05
-11.109	5.592e-05
-11.038	3.0156e-05
-10.967	3.4118e-05
-10.896	2.9773e-05
-10.825	2.42e-05
-10.754	3.2111e-05
-10.683	2.7419e-05
-10.612	9.7194e-06
-10.541	5.8908e-06
-10.47	1.2056e-05
-10.399	1.9128e-05
-10.328	3.0873e-05
-10.257	3.0911e-05
-10.186	2.6597e-05
-10.115	7.4298e-05
-10.044	0.00014779
-9.9729	0.00022978
-9.9019	0.00059037
-9.8309	0.0013165
-9.7599	0.0015067
-9.6889	0.00068957
-9.618	4.9796e-05
-9.547	0.0012752
-9.476	0.0025065
-9.405	0.00096635
-9.334	0.0011654
-9.263	0.01493
-9.1921	0.048877
-9.1211	0.081932
-9.0501	0.081422
-8.9791	0.056218
-8.9081	0.017668
-8.8372	0.00048908
-8.7662	0.0040216
-8.6952	0.0090506
-8.6242	0.005174
-8.5532	0.00028078
-8.4823	0.0021998
-8.4113	0.0073698
-8.3403	0.0085836
-8.2693	0.0059337
-8.1983	0.002744
-8.1273	0.0011424
-8.0564	0.00022937
-7.9854	6.825e-05
-7.9144	0.00057405
-7.8434	0.00065063
-7.7724	9.0159e-05
-7.7015	0.00022932
-7.6305	0.00092593
-7.5595	0.00071083
-7.4885	1.9873e-05
-7.4175	0.00073588
-7.3466	0.0022315
-7.2756	0.0017592
-7.2046	0.00028383
-7.1336	0.00034076
-7.0626	0.0016151
-6.9916	0.0014637
-6.9207	0.00017659
-6.8497	0.00051901
-6.7787	0.002195
-6.7077	0.0030413
-6.6367	0.0042476
-6.5658	0.0079095
-6.4948	0.010027
-6.4238	0.0049857
-6.3528	6.9948e-05
-6.2818	0.0046051
-6.2109	0.012552
-6.1399	0.0078113
-6.0689	0.00012133
-5.9979	0.01938
-5.9269	0.071519
-5.8559	0.13602
-5.785	0.14923
-5.714	0.099172
-5.643	0.043241
-5.572	0.0090918
-5.501	0.00017618
-5.4301	0.0017852
-5.3591	0.0024653
-5.2881	0.0011389
-5.2171	0.00016624
-5.1461	0.00022848
-5.0752	0.0010724
-5.0042	0.0017564
-4.9332	0.0014836
-4.8622	0.00049604
-4.7912	1.2636e-05
-4.7203	0.00022699
-4.6493	0.00047603
-4.5783	0.00032011
-4.5073	4.9649e-05
-4.4363	0.00013412
-4.3653	0.00062577
-4.2944	0.00078707
-4.2234	0.00017105
-4.1524	0.00039442
-4.0814	0.0026773
-4.0104	0.0044255
-3.9395	0.0022268
-3.8685	9.0528e-05
-3.7975	0.0020948
-3.7265	0.0045825
-3.6555	0.0026034
-3.5846	0.00018628
-3.5136	0.0039502
-3.4426	0.0090247
-3.3716	0.012833
-3.3006	0.024622
-3.2296	0.046758
-3.1587	0.054548
-3.0877	0.020533
-3.0167	0.0011945
-2.9457	0.046628
-2.8747	0.088905
-2.8038	0.034033
-2.7328	0.014371
-2.6618	0.32109
-2.5908	0.98568
-2.5198	1.7385
-2.4489	1.8797
-2.3779	1.2123
-2.3069	0.44272
-2.2359	0.034511
-2.1649	0.032654
-2.0939	0.11623
-2.023	0.097763
-1.952	0.0092706
-1.881	0.024278
-1.81	0.09998
-1.739	0.065115
-1.6681	0.026234
-1.5971	0.012037
-1.5261	0.0019686
-1.4551	0.00090147
-1.3841	0.00072467
-1.3132	2.0369e-05
-1.2422	1.9667e-05
-1.1712	0.00010615
-1.1002	0.020685
-1.0292	0.0052499
-0.95825	6.5907e-05
-0.88727	9.0261e-06
-0.81628	0.00016979
-0.7453	0.00028266
-0.67432	0.00042546
-0.60334	0.00016125
-0.53236	8.6892e-06
-0.46138	3.4583e-05
-0.3904	0.00014183
-0.31942	5.4126e-06
-0.24843	1.3956e-05
-0.17745	5.3221e-05
-0.10647	9.073e-05
-0.035491	9.263e-05
0.035491	0.00087245
0.10647	0.00054431
0.17745	0.00051754
0.24843	0.00012831
0.31942	0.0001808
0.3904	0.010055
0.46138	0.00026964
0.53236	0.0022455
0.60334	0.0019102
0.67432	0.0024554
0.7453	0.0043053
0.81628	0.0059751
0.88727	0.013934
0.95825	0.0036396
1.0292	0.0014066
1.1002	0.0034555
1.1712	0.062418
1.2422	0.0025185
1.3132	0.0002056
1.3841	0.022998
1.4551	0.01866
1.5261	0.0057533
1.5971	0.26608
1.6681	0.013158
1.739	0.012492
1.81	0.007524
1.881	0.0002558
1.952	0.0028509
2.023	0.0043804
2.0939	0.0015953
2.1649	0.00012437
2.2359	0.0029305
2.3069	0.0046319
2.3779	0.0015569
2.4489	0.00057069
2.5198	0.0071354
2.5908	0.011594
2.6618	0.0071277
2.7328	0.00050988
2.8038	0.0029906
2.8747	0.0086872
2.9457	0.0054619
3.0167	0.00023983
3.0877	0.0047472
3.1587	0.012329
3.2296	0.013821
3.3006	0.022617
3.3716	0.043349
3.4426	0.045091
3.5136	0.019398
3.5846	0.00017606
3.6555	0.02624
3.7265	0.054978
3.7975	0.029897
3.8685	0.0016154
3.9395	0.11087
4.0104	0.40455
4.0814	0.64262
4.1524	0.64486
4.2234	0.44721
4.2944	0.15957
4.3653	0.02102
4.4363	0.0022866
4.5073	0.018537
4.5783	0.014479
4.6493	0.0031022
4.7203	0.00062442
4.7912	0.0039797
4.8622	0.0043911
4.9332	0.0019498
5.0042	0.00028888
5.0752	0.00029548
5.1461	0.00062843
5.2171	0.00053897
5.2881	0.00026754
5.3591	8.9256e-05
5.4301	8.8923e-05
5.501	0.00014236
5.572	0.00011075
5.643	2.8437e-05
5.714	2.8759e-05
5.785	0.00022926
5.8559	0.00060136
5.9269	0.00067009
5.9979	0.00031711
6.0689	3.261e-05
6.1399	0.00044021
6.2109	0.00087265
6.2818	0.00039581
6.3528	9.565e-05
6.4238	0.00094869
6.4948	0.0019337
6.5658	0.0026941
6.6367	0.0055614
6.7077	0.010412
6.7787	0.0095095
6.8497	0.0026956
6.9207	0.00083446
6.9916	0.0098159
7.0626	0.014547
7.1336	0.0041924
7.2046	0.0064051
7.2756	0.069105
7.3466	0.2019
7.4175	0.29847
7.4885	0.26287
7.5595	0.16411
7.6305	0.048791
7.7015	0.0015038
7.7724	0.0077839
7.8434	0.017496
7.9144	0.008647
7.9854	0.00031734
8.0564	0.0033164
8.1273	0.0092041
8.1983	0.0091484
8.2693	0.0055776
8.3403	0.0025572
8.4113	0.0013773
8.4823	0.00045529
8.5532	0.00010681
8.6242	0.00048773
8.6952	0.00055272
8.7662	0.00012265
8.8372	0.00012367
8.9081	0.00051099
8.9791	0.00037883
9.0501	1.8467e-05
9.1211	0.00030364
9.1921	0.00081733
9.263	0.00058059
9.334	8.3446e-05
9.405	0.00010639
9.476	0.0004303
9.547	0.00032819
9.618	1.7658e-05
9.6889	0.00016237
9.7599	0.00047608
9.8309	0.00054945
9.9019	0.00066816
9.9729	0.0011321
10.044	0.0012132
10.115	0.00041838
10.186	2.5462e-05
10.257	0.00073336
10.328	0.0012628
10.399	0.00059633
10.47	5.7452e-05
10.541	0.0017457
10.612	0.0050244
10.683	0.0078121
10.754	0.0073637
10.825	0.0045444
10.896	0.0021727
10.967	0.00061875
11.038	5.3861e-05
11.109	0.00022164
11.18	0.0004203
11.251	0.00020507
11.322	1.4685e-05
11.392	0.00033345
11.463	0.00084194
11.534	0.00097667
11.605	0.00065456
11.676	0.00022214
11.747	2.871e-05
11.818	1.6047e-05
11.889	8.167e-05
11.96	0.00010395
12.031	3.8887e-05
12.102	1.4349e-05
12.173	0.00014288
12.244	0.00020772
12.315	4.0291e-05
12.386	7.7507e-05
12.457	0.00052384
12.528	0.00079463
12.599	0.00038248
12.67	7.548e-06
12.741	0.00032482
12.812	0.00066305
12.883	0.00032106
12.954	1.928e-05
13.025	0.00052124
13.096	0.0011032
13.167	0.0014382
13.238	0.0025896
13.309	0.0046219
13.38	0.0048986
13.451	0.0015432
13.522	0.00016425
13.593	0.0038529
13.664	0.0067667
13.735	0.0024256
13.806	0.0011406
13.877	0.023337
13.948	0.064742
14.019	0.10231
14.09	0.10486
14.161	0.064319
14.232	0.022504
14.303	0.0017332
14.374	0.0015159
14.445	0.0048024
14.516	0.0031692
