-17.5	-3	5.4587e-09
-17.5	-2.9496	6.8535e-09
-17.5	-2.8992	1.3809e-08
-17.5	-2.8487	1.1069e-08
-17.5	-2.7983	2.5829e-09
-17.5	-2.7479	2.5812e-09
-17.5	-2.6975	9.8919e-09
-17.5	-2.6471	2.4904e-08
-17.5	-2.5966	3.281e-08
-17.5	-2.5462	1.0996e-08
-17.5	-2.4958	1.1783e-08
-17.5	-2.4454	4.6031e-08
-17.5	-2.395	1.3042e-08
-17.5	-2.3445	1.0989e-07
-17.5	-2.2941	5.7993e-07
-17.5	-2.2437	1.0058e-06
-17.5	-2.1933	7.8593e-07
-17.5	-2.1429	2.0957e-07
-17.5	-2.0924	1.0353e-09
-17.5	-2.042	1.2711e-07
-17.5	-1.9916	1.4537e-07
-17.5	-1.9412	4.5106e-08
-17.5	-1.8908	1.4862e-09
-17.5	-1.8403	1.3167e-09
-17.5	-1.7899	1.8796e-08
-17.5	-1.7395	2.7285e-08
-17.5	-1.6891	9.5529e-09
-17.5	-1.6387	5.4311e-09
-17.5	-1.5882	4.1314e-08
-17.5	-1.5378	1.5002e-07
-17.5	-1.4874	2.8208e-07
-17.5	-1.437	1.4376e-07
-17.5	-1.3866	9.9052e-08
-17.5	-1.3361	5.0931e-07
-17.5	-1.2857	3.7562e-07
-17.5	-1.2353	2.0554e-06
-17.5	-1.1849	1.7598e-05
-17.5	-1.1345	4.1094e-05
-17.5	-1.084	1.5125e-05
-17.5	-1.0336	3.3408e-05
-17.5	-0.98319	6.0299e-05
-17.5	-0.93277	5.6128e-05
-17.5	-0.88235	4.0736e-05
-17.5	-0.83193	6.9226e-05
-17.5	-0.78151	7.8458e-05
-17.5	-0.73109	4.0108e-05
-17.5	-0.68067	7.7384e-05
-17.5	-0.63025	9.6815e-05
-17.5	-0.57983	6.2439e-05
-17.5	-0.52941	5.0646e-05
-17.5	-0.47899	0.0001693
-17.5	-0.42857	0.00012074
-17.5	-0.37815	0.00012283
-17.5	-0.32773	0.0003664
-17.5	-0.27731	0.00028017
-17.5	-0.22689	0.00049628
-17.5	-0.17647	0.0029118
-17.5	-0.12605	0.0063233
-17.5	-0.07563	0.0078963
-17.5	-0.02521	0.0063379
-17.5	0.02521	0.0054436
-17.5	0.07563	0.0069421
-17.5	0.12605	0.0085068
-17.5	0.17647	0.0062361
-17.5	0.22689	0.0022594
-17.5	0.27731	0.0006476
-17.5	0.32773	0.00024905
-17.5	0.37815	0.00040379
-17.5	0.42857	0.00022784
-17.5	0.47899	0.00018875
-17.5	0.52941	0.00019978
-17.5	0.57983	0.00015862
-17.5	0.63025	0.00011678
-17.5	0.68067	0.00014244
-17.5	0.73109	0.00016043
-17.5	0.78151	8.6359e-05
-17.5	0.83193	6.4132e-05
-17.5	0.88235	9.7248e-05
-17.5	0.93277	0.00010547
-17.5	0.98319	0.00012437
-17.5	1.0336	0.00014368
-17.5	1.084	0.00013522
-17.5	1.1345	0.00010059
-17.5	1.1849	9.247e-05
-17.5	1.2353	9.9388e-05
-17.5	1.2857	6.1372e-05
-17.5	1.3361	1.9803e-05
-17.5	1.3866	3.6998e-06
-17.5	1.437	9.2371e-08
-17.5	1.4874	7.5406e-07
-17.5	1.5378	4.4056e-07
-17.5	1.5882	2.717e-07
-17.5	1.6387	1.5337e-07
-17.5	1.6891	3.9286e-07
-17.5	1.7395	4.2934e-07
-17.5	1.7899	3.8621e-08
-17.5	1.8403	9.4024e-08
-17.5	1.8908	2.3086e-07
-17.5	1.9412	7.1019e-08
-17.5	1.9916	4.4099e-07
-17.5	2.042	2.9917e-06
-17.5	2.0924	5.5262e-06
-17.5	2.1429	6.7109e-06
-17.5	2.1933	4.5675e-06
-17.5	2.2437	3.1636e-06
-17.5	2.2941	3.0524e-06
-17.5	2.3445	3.3665e-06
-17.5	2.395	4.145e-06
-17.5	2.4454	7.3431e-06
-17.5	2.4958	6.2482e-06
-17.5	2.5462	2.6817e-06
-17.5	2.5966	2.8478e-07
-17.5	2.6471	1.3159e-07
-17.5	2.6975	3.6718e-07
-17.5	2.7479	1.5295e-07
-17.5	2.7983	2.1093e-08
-17.5	2.8487	3.9915e-08
-17.5	2.8992	3.136e-08
-17.5	2.9496	1.4872e-10
-17.5	3	9.2209e-09
-17.451	-3	1.7861e-08
-17.451	-2.9496	3.9234e-08
-17.451	-2.8992	2.619e-08
-17.451	-2.8487	7.4888e-09
-17.451	-2.7983	5.0704e-08
-17.451	-2.7479	4.679e-08
-17.451	-2.6975	2.5493e-09
-17.451	-2.6471	1.0924e-07
-17.451	-2.5966	1.4486e-07
-17.451	-2.5462	5.576e-09
-17.451	-2.4958	1.9609e-07
-17.451	-2.4454	4.2391e-07
-17.451	-2.395	1.1138e-08
-17.451	-2.3445	1.173e-06
-17.451	-2.2941	4.8119e-06
-17.451	-2.2437	7.0937e-06
-17.451	-2.1933	4.8538e-06
-17.451	-2.1429	1.3433e-06
-17.451	-2.0924	3.185e-08
-17.451	-2.042	2.4139e-07
-17.451	-1.9916	2.1591e-07
-17.451	-1.9412	4.5344e-08
-17.451	-1.8908	4.0799e-09
-17.451	-1.8403	1.2376e-08
-17.451	-1.7899	4.3181e-08
-17.451	-1.7395	1.1082e-08
-17.451	-1.6891	1.5884e-07
-17.451	-1.6387	2.6246e-07
-17.451	-1.5882	1.0842e-08
-17.451	-1.5378	6.6333e-07
-17.451	-1.4874	1.4267e-06
-17.451	-1.437	1.9902e-07
-17.451	-1.3866	1.8521e-06
-17.451	-1.3361	6.9253e-06
