  Nz=Nparall      Px    
 -2.5794E+01  3.9559E-03
 -2.5783E+01  4.1794E-03
 -2.5771E+01  4.3556E-03
 -2.5759E+01  4.4760E-03
 -2.5747E+01  4.5348E-03
 -2.5735E+01  4.5282E-03
 -2.5723E+01  4.4558E-03
 -2.5711E+01  4.3199E-03
 -2.5699E+01  4.1258E-03
 -2.5687E+01  3.8815E-03
 -2.5675E+01  3.5972E-03
 -2.5663E+01  3.2845E-03
 -2.5652E+01  2.9563E-03
 -2.5640E+01  2.6252E-03
 -2.5628E+01  2.3034E-03
 -2.5616E+01  2.0018E-03
 -2.5604E+01  1.7294E-03
 -2.5592E+01  1.4927E-03
 -2.5580E+01  1.2959E-03
 -2.5568E+01  1.1401E-03
 -2.5556E+01  1.0242E-03
 -2.5544E+01  9.4447E-04
 -2.5532E+01  8.9536E-04
 -2.5521E+01  8.6992E-04
 -2.5509E+01  8.6044E-04
 -2.5497E+01  8.5907E-04
 -2.5485E+01  8.5847E-04
 -2.5473E+01  8.5233E-04
 -2.5461E+01  8.3583E-04
 -2.5449E+01  8.0595E-04
 -2.5437E+01  7.6160E-04
 -2.5425E+01  7.0359E-04
 -2.5413E+01  6.3443E-04
 -2.5401E+01  5.5802E-04
 -2.5390E+01  4.7924E-04
 -2.5378E+01  4.0339E-04
 -2.5366E+01  3.3577E-04
 -2.5354E+01  2.8110E-04
 -2.5342E+01  2.4315E-04
 -2.5330E+01  2.2439E-04
 -2.5318E+01  2.2573E-04
 -2.5306E+01  2.4653E-04
 -2.5294E+01  2.8458E-04
 -2.5282E+01  3.3633E-04
 -2.5271E+01  3.9724E-04
 -2.5259E+01  4.6214E-04
 -2.5247E+01  5.2571E-04
 -2.5235E+01  5.8294E-04
 -2.5223E+01  6.2961E-04
 -2.5211E+01  6.6261E-04
 -2.5199E+01  6.8026E-04
 -2.5187E+01  6.8246E-04
 -2.5175E+01  6.7072E-04
 -2.5163E+01  6.4806E-04
 -2.5151E+01  6.1881E-04
 -2.5140E+01  5.8826E-04
 -2.5128E+01  5.6229E-04
 -2.5116E+01  5.4692E-04
 -2.5104E+01  5.4787E-04
 -2.5092E+01  5.7008E-04
 -2.5080E+01  6.1739E-04
 -2.5068E+01  6.9217E-04
 -2.5056E+01  7.9519E-04
 -2.5044E+01  9.2548E-04
 -2.5032E+01  1.0804E-03
 -2.5020E+01  1.2558E-03
 -2.5009E+01  1.4462E-03
 -2.4997E+01  1.6452E-03
 -2.4985E+01  1.8459E-03
 -2.4973E+01  2.0412E-03
 -2.4961E+01  2.2243E-03
 -2.4949E+01  2.3887E-03
 -2.4937E+01  2.5292E-03
 -2.4925E+01  2.6414E-03
 -2.4913E+01  2.7223E-03
 -2.4901E+01  2.7703E-03
 -2.4889E+01  2.7849E-03
 -2.4878E+01  2.7672E-03
 -2.4866E+01  2.7191E-03
 -2.4854E+01  2.6436E-03
 -2.4842E+01  2.5444E-03
 -2.4830E+01  2.4256E-03
 -2.4818E+01  2.2916E-03
 -2.4806E+01  2.1469E-03
 -2.4794E+01  1.9956E-03
 -2.4782E+01  1.8414E-03
 -2.4770E+01  1.6878E-03
 -2.4758E+01  1.5375E-03
 -2.4747E+01  1.3927E-03
 -2.4735E+01  1.2550E-03
 -2.4723E+01  1.1255E-03
 -2.4711E+01  1.0048E-03
 -2.4699E+01  8.9317E-04
 -2.4687E+01  7.9056E-04
 -2.4675E+01  6.9674E-04
 -2.4663E+01  6.1135E-04
 -2.4651E+01  5.3395E-04
 -2.4639E+01  4.6409E-04
 -2.4627E+01  4.0129E-04
 -2.4616E+01  3.4514E-04
 -2.4604E+01  2.9521E-04
 -2.4592E+01  2.5114E-04
 -2.4580E+01  2.1256E-04
 -2.4568E+01  1.7911E-04
 -2.4556E+01  1.5045E-04
 -2.4544E+01  1.2623E-04
 -2.4532E+01  1.0610E-04
 -2.4520E+01  8.9711E-05
 -2.4508E+01  7.6707E-05
 -2.4496E+01  6.6736E-05
 -2.4485E+01  5.9456E-05
 -2.4473E+01  5.4531E-05
 -2.4461E+01  5.1638E-05
 -2.4449E+01  5.0467E-05
 -2.4437E+01  5.0715E-05
 -2.4425E+01  5.2092E-05
 -2.4413E+01  5.4313E-05
 -2.4401E+01  5.7098E-05
 -2.4389E+01  6.0178E-05
 -2.4377E+01  6.3293E-05
 -2.4365E+01  6.6201E-05
 -2.4354E+01  6.8688E-05
 -2.4342E+01  7.0576E-05
 -2.4330E+01  7.1738E-05
 -2.4318E+01  7.2113E-05
 -2.4306E+01  7.1711E-05
 -2.4294E+01  7.0624E-05
 -2.4282E+01  6.9033E-05
 -2.4270E+01  6.7202E-05
 -2.4258E+01  6.5472E-05
 -2.4246E+01  6.4247E-05
 -2.4234E+01  6.3974E-05
 -2.4223E+01  6.5119E-05
 -2.4211E+01  6.8134E-05
 -2.4199E+01  7.3435E-05
 -2.4187E+01  8.1361E-05
 -2.4175E+01  9.2157E-05
 -2.4163E+01  1.0595E-04
 -2.4151E+01  1.2273E-04
 -2.4139E+01  1.4234E-04
 -2.4127E+01  1.6452E-04
 -2.4115E+01  1.8884E-04
 -2.4103E+01  2.1481E-04
 -2.4092E+01  2.4183E-04
 -2.4080E+01  2.6926E-04
 -2.4068E+01  2.9644E-04
 -2.4056E+01  3.2271E-04
 -2.4044E+01  3.4748E-04
 -2.4032E+01  3.7017E-04
 -2.4020E+01  3.9032E-04
 -2.4008E+01  4.0755E-04
 -2.3996E+01  4.2158E-04
 -2.3984E+01  4.3223E-04
 -2.3972E+01  4.3943E-04
 -2.3961E+01  4.4320E-04
 -2.3949E+01  4.4364E-04
 -2.3937E+01  4.4092E-04
 -2.3925E+01  4.3527E-04
 -2.3913E+01  4.2697E-04
 -2.3901E+01  4.1629E-04
 -2.3889E+01  4.0355E-04
 -2.3877E+01  3.8906E-04
 -2.3865E+01  3.7310E-04
 -2.3853E+01  3.5598E-04
 -2.3841E+01  3.3794E-04
 -2.3830E+01  3.1925E-04
 -2.3818E+01  3.0013E-04
 -2.3806E+01  2.8079E-04
 -2.3794E+01  2.6141E-04
 -2.3782E+01  2.4217E-04
 -2.3770E+01  2.2322E-04
 -2.3758E+01  2.0470E-04
 -2.3746E+01  1.8672E-04
 -2.3734E+01  1.6939E-04
 -2.3722E+01  1.5280E-04
 -2.3710E+01  1.3704E-04
 -2.3699E+01  1.2218E-04
 -2.3687E+01  1.0827E-04
 -2.3675E+01  9.5384E-05
 -2.3663E+01  8.3572E-05
 -2.3651E+01  7.2891E-05
 -2.3639E+01  6.3397E-05
 -2.3627E+01  5.5142E-05
 -2.3615E+01  4.8172E-05
 -2.3603E+01  4.2525E-05
 -2.3591E+01  3.8220E-05
 -2.3579E+01  3.5254E-05
 -2.3568E+01  3.3594E-05
 -2.3556E+01  3.3173E-05
 -2.3544E+01  3.3883E-05
 -2.3532E+01  3.5577E-05
 -2.3520E+01  3.8073E-05
 -2.3508E+01  4.1158E-05
 -2.3496E+01  4.4600E-05
 -2.3484E+01  4.8160E-05
 -2.3472E+01  5.1611E-05
 -2.3460E+01  5.4750E-05
 -2.3448E+01  5.7416E-05
 -2.3437E+01  5.9503E-05
 -2.3425E+01  6.0972E-05
 -2.3413E+01  6.1851E-05
 -2.3401E+01  6.2245E-05
 -2.3389E+01  6.2323E-05
 -2.3377E+01  6.2315E-05
 -2.3365E+01  6.2499E-05
 -2.3353E+01  6.3184E-05
 -2.3341E+01  6.4694E-05
 -2.3329E+01  6.7354E-05
 -2.3317E+01  7.1477E-05
 -2.3306E+01  7.7350E-05
 -2.3294E+01  8.5229E-05
 -2.3282E+01  9.5340E-05
 -2.3270E+01  1.0788E-04
 -2.3258E+01  1.2301E-04
 -2.3246E+01  1.4089E-04
 -2.3234E+01  1.6168E-04
 -2.3222E+01  1.8551E-04
 -2.3210E+01  2.1253E-04
 -2.3198E+01  2.4289E-04
 -2.3186E+01  2.7672E-04
 -2.3175E+01  3.1412E-04
 -2.3163E+01  3.5513E-04
 -2.3151E+01  3.9969E-04
 -2.3139E+01  4.4763E-04
 -2.3127E+01  4.9863E-04
 -2.3115E+01  5.5218E-04
 -2.3103E+01  6.0756E-04
 -2.3091E+01  6.6385E-04
 -2.3079E+01  7.1994E-04
 -2.3067E+01  7.7453E-04
 -2.3055E+01  8.2622E-04
 -2.3044E+01  8.7351E-04
 -2.3032E+01  9.1493E-04
 -2.3020E+01  9.4908E-04
 -2.3008E+01  9.7472E-04
 -2.2996E+01  9.9085E-04
 -2.2984E+01  9.9676E-04
 -2.2972E+01  9.9209E-04
 -2.2960E+01  9.7685E-04
 -2.2948E+01  9.5144E-04
 -2.2936E+01  9.1665E-04
 -2.2924E+01  8.7357E-04
 -2.2913E+01  8.2361E-04
 -2.2901E+01  7.6836E-04
 -2.2889E+01  7.0954E-04
 -2.2877E+01  6.4891E-04
 -2.2865E+01  5.8816E-04
 -2.2853E+01  5.2881E-04
 -2.2841E+01  4.7219E-04
 -2.2829E+01  4.1930E-04
 -2.2817E+01  3.7086E-04
 -2.2805E+01  3.2727E-04
 -2.2793E+01  2.8861E-04
 -2.2782E+01  2.5472E-04
 -2.2770E+01  2.2522E-04
 -2.2758E+01  1.9961E-04
 -2.2746E+01  1.7733E-04
 -2.2734E+01  1.5783E-04
 -2.2722E+01  1.4062E-04
 -2.2710E+01  1.2532E-04
 -2.2698E+01  1.1168E-04
 -2.2686E+01  9.9591E-05
 -2.2674E+01  8.9041E-05
 -2.2662E+01  8.0106E-05
 -2.2651E+01  7.2897E-05
 -2.2639E+01  6.7513E-05
 -2.2627E+01  6.3995E-05
 -2.2615E+01  6.2288E-05
 -2.2603E+01  6.2225E-05
 -2.2591E+01  6.3520E-05
 -2.2579E+01  6.5788E-05
 -2.2567E+01  6.8586E-05
 -2.2555E+01  7.1461E-05
 -2.2543E+01  7.4018E-05
 -2.2531E+01  7.5987E-05
 -2.2520E+01  7.7282E-05
 -2.2508E+01  7.8055E-05
 -2.2496E+01  7.8723E-05
 -2.2484E+01  7.9975E-05
 -2.2472E+01  8.2752E-05
 -2.2460E+01  8.8203E-05
 -2.2448E+01  9.7612E-05
 -2.2436E+01  1.1232E-04
 -2.2424E+01  1.3363E-04
 -2.2412E+01  1.6273E-04
 -2.2400E+01  2.0062E-04
 -2.2389E+01  2.4808E-04
 -2.2377E+01  3.0564E-04
 -2.2365E+01  3.7369E-04
 -2.2353E+01  4.5249E-04
 -2.2341E+01  5.4232E-04
 -2.2329E+01  6.4363E-04
 -2.2317E+01  7.5721E-04
 -2.2305E+01  8.8432E-04
 -2.2293E+01  1.0268E-03
 -2.2281E+01  1.1872E-03
 -2.2269E+01  1.3688E-03
 -2.2258E+01  1.5754E-03
 -2.2246E+01  1.8113E-03
 -2.2234E+01  2.0810E-03
 -2.2222E+01  2.3887E-03
 -2.2210E+01  2.7382E-03
 -2.2198E+01  3.1321E-03
 -2.2186E+01  3.5716E-03
 -2.2174E+01  4.0558E-03
 -2.2162E+01  4.5816E-03
 -2.2150E+01  5.1432E-03
 -2.2138E+01  5.7322E-03
 -2.2127E+01  6.3375E-03
 -2.2115E+01  6.9454E-03
 -2.2103E+01  7.5404E-03
 -2.2091E+01  8.1052E-03
 -2.2079E+01  8.6219E-03
 -2.2067E+01  9.0724E-03
 -2.2055E+01  9.4397E-03
 -2.2043E+01  9.7085E-03
 -2.2031E+01  9.8663E-03
 -2.2019E+01  9.9040E-03
 -2.2007E+01  9.8170E-03
 -2.1996E+01  9.6054E-03
 -2.1984E+01  9.2742E-03
 -2.1972E+01  8.8337E-03
 -2.1960E+01  8.2983E-03
 -2.1948E+01  7.6866E-03
 -2.1936E+01  7.0203E-03
 -2.1924E+01  6.3227E-03
 -2.1912E+01  5.6178E-03
 -2.1900E+01  4.9288E-03
 -2.1888E+01  4.2771E-03
 -2.1876E+01  3.6808E-03
 -2.1865E+01  3.1541E-03
 -2.1853E+01  2.7068E-03
 -2.1841E+01  2.3435E-03
 -2.1829E+01  2.0642E-03
 -2.1817E+01  1.8639E-03
 -2.1805E+01  1.7339E-03
 -2.1793E+01  1.6621E-03
 -2.1781E+01  1.6341E-03
 -2.1769E+01  1.6345E-03
 -2.1757E+01  1.6479E-03
 -2.1745E+01  1.6600E-03
 -2.1734E+01  1.6588E-03
 -2.1722E+01  1.6352E-03
 -2.1710E+01  1.5833E-03
 -2.1698E+01  1.5013E-03
 -2.1686E+01  1.3909E-03
 -2.1674E+01  1.2571E-03
 -2.1662E+01  1.1075E-03
 -2.1650E+01  9.5184E-04
 -2.1638E+01  8.0056E-04
 -2.1626E+01  6.6424E-04
 -2.1614E+01  5.5246E-04
 -2.1603E+01  4.7302E-04
 -2.1591E+01  4.3124E-04
 -2.1579E+01  4.2952E-04
 -2.1567E+01  4.6712E-04
 -2.1555E+01  5.4026E-04
 -2.1543E+01  6.4245E-04
 -2.1531E+01  7.6503E-04
 -2.1519E+01  8.9796E-04
 -2.1507E+01  1.0308E-03
 -2.1495E+01  1.1533E-03
 -2.1483E+01  1.2571E-03
 -2.1472E+01  1.3354E-03
 -2.1460E+01  1.3848E-03
 -2.1448E+01  1.4046E-03
 -2.1436E+01  1.3977E-03
 -2.1424E+01  1.3702E-03
 -2.1412E+01  1.3310E-03
 -2.1400E+01  1.2911E-03
 -2.1388E+01  1.2628E-03
 -2.1376E+01  1.2591E-03
 -2.1364E+01  1.2922E-03
 -2.1353E+01  1.3729E-03
 -2.1341E+01  1.5095E-03
 -2.1329E+01  1.7072E-03
 -2.1317E+01  1.9674E-03
 -2.1305E+01  2.2877E-03
 -2.1293E+01  2.6617E-03
 -2.1281E+01  3.0792E-03
 -2.1269E+01  3.5270E-03
 -2.1257E+01  3.9897E-03
 -2.1245E+01  4.4502E-03
 -2.1233E+01  4.8911E-03
 -2.1222E+01  5.2955E-03
 -2.1210E+01  5.6481E-03
 -2.1198E+01  5.9356E-03
 -2.1186E+01  6.1479E-03
 -2.1174E+01  6.2781E-03
 -2.1162E+01  6.3229E-03
 -2.1150E+01  6.2829E-03
 -2.1138E+01  6.1617E-03
 -2.1126E+01  5.9664E-03
 -2.1114E+01  5.7064E-03
 -2.1102E+01  5.3933E-03
 -2.1091E+01  5.0396E-03
 -2.1079E+01  4.6585E-03
 -2.1067E+01  4.2628E-03
 -2.1055E+01  3.8647E-03
 -2.1043E+01  3.4745E-03
 -2.1031E+01  3.1010E-03
 -2.1019E+01  2.7508E-03
 -2.1007E+01  2.4284E-03
 -2.0995E+01  2.1361E-03
 -2.0983E+01  1.8746E-03
 -2.0971E+01  1.6429E-03
 -2.0960E+01  1.4390E-03
 -2.0948E+01  1.2599E-03
 -2.0936E+01  1.1024E-03
 -2.0924E+01  9.6332E-04
 -2.0912E+01  8.3955E-04
 -2.0900E+01  7.2854E-04
 -2.0888E+01  6.2825E-04
 -2.0876E+01  5.3728E-04
 -2.0864E+01  4.5476E-04
 -2.0852E+01  3.8031E-04
 -2.0840E+01  3.1389E-04
 -2.0829E+01  2.5564E-04
 -2.0817E+01  2.0574E-04
 -2.0805E+01  1.6428E-04
 -2.0793E+01  1.3114E-04
 -2.0781E+01  1.0592E-04
 -2.0769E+01  8.7956E-05
 -2.0757E+01  7.6289E-05
 -2.0745E+01  6.9757E-05
 -2.0733E+01  6.7064E-05
 -2.0721E+01  6.6878E-05
 -2.0709E+01  6.7937E-05
 -2.0698E+01  6.9138E-05
 -2.0686E+01  6.9621E-05
 -2.0674E+01  6.8815E-05
 -2.0662E+01  6.6461E-05
 -2.0650E+01  6.2603E-05
 -2.0638E+01  5.7547E-05
 -2.0626E+01  5.1801E-05
 -2.0614E+01  4.5990E-05
 -2.0602E+01  4.0776E-05
 -2.0590E+01  3.6770E-05
 -2.0578E+01  3.4461E-05
 -2.0567E+01  3.4166E-05
 -2.0555E+01  3.5999E-05
 -2.0543E+01  3.9869E-05
 -2.0531E+01  4.5501E-05
 -2.0519E+01  5.2477E-05
 -2.0507E+01  6.0292E-05
 -2.0495E+01  6.8423E-05
 -2.0483E+01  7.6388E-05
 -2.0471E+01  8.3812E-05
 -2.0459E+01  9.0465E-05
 -2.0447E+01  9.6291E-05
 -2.0436E+01  1.0142E-04
 -2.0424E+01  1.0613E-04
 -2.0412E+01  1.1085E-04
 -2.0400E+01  1.1607E-04
 -2.0388E+01  1.2229E-04
 -2.0376E+01  1.2995E-04
 -2.0364E+01  1.3942E-04
 -2.0352E+01  1.5085E-04
 -2.0340E+01  1.6425E-04
 -2.0328E+01  1.7939E-04
 -2.0316E+01  1.9585E-04
 -2.0305E+01  2.1305E-04
 -2.0293E+01  2.3029E-04
 -2.0281E+01  2.4678E-04
 -2.0269E+01  2.6178E-04
 -2.0257E+01  2.7457E-04
 -2.0245E+01  2.8459E-04
 -2.0233E+01  2.9145E-04
 -2.0221E+01  2.9498E-04
 -2.0209E+01  2.9523E-04
 -2.0197E+01  2.9245E-04
 -2.0185E+01  2.8709E-04
 -2.0174E+01  2.7973E-04
 -2.0162E+01  2.7102E-04
 -2.0150E+01  2.6162E-04
 -2.0138E+01  2.5213E-04
 -2.0126E+01  2.4303E-04
 -2.0114E+01  2.3467E-04
 -2.0102E+01  2.2719E-04
 -2.0090E+01  2.2054E-04
 -2.0078E+01  2.1453E-04
 -2.0066E+01  2.0879E-04
 -2.0054E+01  2.0290E-04
 -2.0043E+01  1.9639E-04
 -2.0031E+01  1.8883E-04
 -2.0019E+01  1.7988E-04
 -2.0007E+01  1.6933E-04
 -1.9995E+01  1.5716E-04
 -1.9983E+01  1.4355E-04
 -1.9971E+01  1.2884E-04
 -1.9959E+01  1.1356E-04
 -1.9947E+01  9.8352E-05
 -1.9935E+01  8.3914E-05
 -1.9923E+01  7.0953E-05
 -1.9912E+01  6.0103E-05
 -1.9900E+01  5.1873E-05
 -1.9888E+01  4.6591E-05
 -1.9876E+01  4.4377E-05
 -1.9864E+01  4.5122E-05
 -1.9852E+01  4.8496E-05
 -1.9840E+01  5.3975E-05
 -1.9828E+01  6.0882E-05
 -1.9816E+01  6.8446E-05
 -1.9804E+01  7.5867E-05
 -1.9792E+01  8.2382E-05
 -1.9781E+01  8.7334E-05
 -1.9769E+01  9.0227E-05
 -1.9757E+01  9.0764E-05
 -1.9745E+01  8.8874E-05
 -1.9733E+01  8.4707E-05
 -1.9721E+01  7.8621E-05
 -1.9709E+01  7.1141E-05
 -1.9697E+01  6.2907E-05
 -1.9685E+01  5.4614E-05
 -1.9673E+01  4.6946E-05
 -1.9661E+01  4.0519E-05
 -1.9650E+01  3.5826E-05
 -1.9638E+01  3.3197E-05
 -1.9626E+01  3.2781E-05
 -1.9614E+01  3.4537E-05
 -1.9602E+01  3.8245E-05
 -1.9590E+01  4.3535E-05
 -1.9578E+01  4.9931E-05
 -1.9566E+01  5.6891E-05
 -1.9554E+01  6.3867E-05
 -1.9542E+01  7.0353E-05
 -1.9530E+01  7.5928E-05
 -1.9519E+01  8.0289E-05
 -1.9507E+01  8.3273E-05
 -1.9495E+01  8.4861E-05
 -1.9483E+01  8.5163E-05
 -1.9471E+01  8.4399E-05
 -1.9459E+01  8.2863E-05
 -1.9447E+01  8.0889E-05
 -1.9435E+01  7.8801E-05
 -1.9423E+01  7.6889E-05
 -1.9411E+01  7.5370E-05
 -1.9399E+01  7.4373E-05
 -1.9388E+01  7.3934E-05
 -1.9376E+01  7.3995E-05
 -1.9364E+01  7.4425E-05
 -1.9352E+01  7.5043E-05
 -1.9340E+01  7.5650E-05
 -1.9328E+01  7.6061E-05
 -1.9316E+01  7.6137E-05
 -1.9304E+01  7.5809E-05
 -1.9292E+01  7.5094E-05
 -1.9280E+01  7.4101E-05
 -1.9268E+01  7.3018E-05
 -1.9257E+01  7.2102E-05
 -1.9245E+01  7.1639E-05
 -1.9233E+01  7.1921E-05
 -1.9221E+01  7.3196E-05
 -1.9209E+01  7.5645E-05
 -1.9197E+01  7.9340E-05
 -1.9185E+01  8.4232E-05
 -1.9173E+01  9.0136E-05
 -1.9161E+01  9.6741E-05
 -1.9149E+01  1.0362E-04
 -1.9137E+01  1.1027E-04
 -1.9126E+01  1.1616E-04
 -1.9114E+01  1.2074E-04
 -1.9102E+01  1.2355E-04
 -1.9090E+01  1.2422E-04
 -1.9078E+01  1.2253E-04
 -1.9066E+01  1.1843E-04
 -1.9054E+01  1.1205E-04
 -1.9042E+01  1.0371E-04
 -1.9030E+01  9.3889E-05
 -1.9018E+01  8.3167E-05
 -1.9006E+01  7.2220E-05
 -1.8995E+01  6.1739E-05
 -1.8983E+01  5.2380E-05
 -1.8971E+01  4.4716E-05
 -1.8959E+01  3.9186E-05
 -1.8947E+01  3.6059E-05
 -1.8935E+01  3.5421E-05
 -1.8923E+01  3.7160E-05
 -1.8911E+01  4.0985E-05
 -1.8899E+01  4.6448E-05
 -1.8887E+01  5.2988E-05
 -1.8875E+01  5.9977E-05
 -1.8864E+01  6.6775E-05
 -1.8852E+01  7.2786E-05
 -1.8840E+01  7.7509E-05
 -1.8828E+01  8.0573E-05
 -1.8816E+01  8.1771E-05
 -1.8804E+01  8.1070E-05
 -1.8792E+01  7.8608E-05
 -1.8780E+01  7.4684E-05
 -1.8768E+01  6.9725E-05
 -1.8756E+01  6.4255E-05
 -1.8744E+01  5.8855E-05
 -1.8733E+01  5.4117E-05
 -1.8721E+01  5.0611E-05
 -1.8709E+01  4.8848E-05
 -1.8697E+01  4.9254E-05
 -1.8685E+01  5.2153E-05
 -1.8673E+01  5.7763E-05
 -1.8661E+01  6.6193E-05
 -1.8649E+01  7.7462E-05
 -1.8637E+01  9.1511E-05
 -1.8625E+01  1.0823E-04
 -1.8613E+01  1.2748E-04
 -1.8602E+01  1.4912E-04
 -1.8590E+01  1.7303E-04
 -1.8578E+01  1.9912E-04
 -1.8566E+01  2.2735E-04
 -1.8554E+01  2.5775E-04
 -1.8542E+01  2.9037E-04
 -1.8530E+01  3.2534E-04
 -1.8518E+01  3.6282E-04
 -1.8506E+01  4.0301E-04
 -1.8494E+01  4.4612E-04
 -1.8482E+01  4.9236E-04
 -1.8471E+01  5.4194E-04
 -1.8459E+01  5.9503E-04
 -1.8447E+01  6.5174E-04
 -1.8435E+01  7.1212E-04
 -1.8423E+01  7.7610E-04
 -1.8411E+01  8.4349E-04
 -1.8399E+01  9.1394E-04
 -1.8387E+01  9.8689E-04
 -1.8375E+01  1.0616E-03
 -1.8363E+01  1.1369E-03
 -1.8351E+01  1.2118E-03
 -1.8340E+01  1.2844E-03
 -1.8328E+01  1.3531E-03
 -1.8316E+01  1.4159E-03
 -1.8304E+01  1.4705E-03
 -1.8292E+01  1.5147E-03
 -1.8280E+01  1.5463E-03
 -1.8268E+01  1.5633E-03
 -1.8256E+01  1.5641E-03
 -1.8244E+01  1.5473E-03
 -1.8232E+01  1.5125E-03
 -1.8220E+01  1.4598E-03
 -1.8209E+01  1.3900E-03
 -1.8197E+01  1.3050E-03
 -1.8185E+01  1.2072E-03
 -1.8173E+01  1.1001E-03
 -1.8161E+01  9.8734E-04
 -1.8149E+01  8.7312E-04
 -1.8137E+01  7.6173E-04
 -1.8125E+01  6.5734E-04
 -1.8113E+01  5.6373E-04
 -1.8101E+01  4.8404E-04
 -1.8089E+01  4.2059E-04
 -1.8078E+01  3.7470E-04
 -1.8066E+01  3.4659E-04
 -1.8054E+01  3.3538E-04
 -1.8042E+01  3.3908E-04
 -1.8030E+01  3.5481E-04
 -1.8018E+01  3.7895E-04
 -1.8006E+01  4.0743E-04
 -1.7994E+01  4.3604E-04
 -1.7982E+01  4.6080E-04
 -1.7970E+01  4.7826E-04
 -1.7958E+01  4.8577E-04
 -1.7947E+01  4.8177E-04
 -1.7935E+01  4.6586E-04
 -1.7923E+01  4.3888E-04
 -1.7911E+01  4.0284E-04
 -1.7899E+01  3.6073E-04
 -1.7887E+01  3.1629E-04
 -1.7875E+01  2.7369E-04
 -1.7863E+01  2.3715E-04
 -1.7851E+01  2.1057E-04
 -1.7839E+01  1.9719E-04
 -1.7827E+01  1.9930E-04
 -1.7816E+01  2.1798E-04
 -1.7804E+01  2.5299E-04
 -1.7792E+01  3.0282E-04
 -1.7780E+01  3.6477E-04
 -1.7768E+01  4.3520E-04
 -1.7756E+01  5.0993E-04
 -1.7744E+01  5.8461E-04
 -1.7732E+01  6.5522E-04
 -1.7720E+01  7.1850E-04
 -1.7708E+01  7.7237E-04
 -1.7696E+01  8.1622E-04
 -1.7685E+01  8.5114E-04
 -1.7673E+01  8.7992E-04
 -1.7661E+01  9.0699E-04
 -1.7649E+01  9.3810E-04
 -1.7637E+01  9.7999E-04
 -1.7625E+01  1.0398E-03
 -1.7613E+01  1.1246E-03
 -1.7601E+01  1.2406E-03
 -1.7589E+01  1.3926E-03
 -1.7577E+01  1.5834E-03
 -1.7565E+01  1.8135E-03
 -1.7554E+01  2.0807E-03
 -1.7542E+01  2.3800E-03
 -1.7530E+01  2.7039E-03
 -1.7518E+01  3.0425E-03
 -1.7506E+01  3.3842E-03
 -1.7494E+01  3.7162E-03
 -1.7482E+01  4.0255E-03
 -1.7470E+01  4.2993E-03
 -1.7458E+01  4.5261E-03
 -1.7446E+01  4.6963E-03
 -1.7435E+01  4.8024E-03
 -1.7423E+01  4.8400E-03
 -1.7411E+01  4.8078E-03
 -1.7399E+01  4.7076E-03
 -1.7387E+01  4.5441E-03
 -1.7375E+01  4.3249E-03
 -1.7363E+01  4.0594E-03
 -1.7351E+01  3.7591E-03
 -1.7339E+01  3.4361E-03
 -1.7327E+01  3.1024E-03
 -1.7315E+01  2.7698E-03
 -1.7304E+01  2.4485E-03
 -1.7292E+01  2.1471E-03
 -1.7280E+01  1.8720E-03
 -1.7268E+01  1.6271E-03
 -1.7256E+01  1.4142E-03
 -1.7244E+01  1.2328E-03
 -1.7232E+01  1.0809E-03
 -1.7220E+01  9.5470E-04
 -1.7208E+01  8.4992E-04
 -1.7196E+01  7.6175E-04
 -1.7184E+01  6.8552E-04
 -1.7173E+01  6.1710E-04
 -1.7161E+01  5.5318E-04
 -1.7149E+01  4.9147E-04
 -1.7137E+01  4.3076E-04
 -1.7125E+01  3.7087E-04
 -1.7113E+01  3.1249E-04
 -1.7101E+01  2.5695E-04
 -1.7089E+01  2.0592E-04
 -1.7077E+01  1.6114E-04
 -1.7065E+01  1.2409E-04
 -1.7053E+01  9.5799E-05
 -1.7042E+01  7.6675E-05
 -1.7030E+01  6.6425E-05
 -1.7018E+01  6.4073E-05
 -1.7006E+01  6.8058E-05
 -1.6994E+01  7.6393E-05
 -1.6982E+01  8.6878E-05
 -1.6970E+01  9.7328E-05
 -1.6958E+01  1.0580E-04
 -1.6946E+01  1.1079E-04
 -1.6934E+01  1.1137E-04
 -1.6922E+01  1.0729E-04
 -1.6911E+01  9.8962E-05
 -1.6899E+01  8.7393E-05
 -1.6887E+01  7.4053E-05
 -1.6875E+01  6.0686E-05
 -1.6863E+01  4.9089E-05
 -1.6851E+01  4.0896E-05
 -1.6839E+01  3.7381E-05
 -1.6827E+01  3.9300E-05
 -1.6815E+01  4.6802E-05
 -1.6803E+01  5.9412E-05
 -1.6791E+01  7.6080E-05
 -1.6780E+01  9.5299E-05
 -1.6768E+01  1.1528E-04
 -1.6756E+01  1.3417E-04
 -1.6744E+01  1.5024E-04
 -1.6732E+01  1.6214E-04
 -1.6720E+01  1.6901E-04
 -1.6708E+01  1.7067E-04
 -1.6696E+01  1.6759E-04
 -1.6684E+01  1.6093E-04
 -1.6672E+01  1.5239E-04
 -1.6660E+01  1.4404E-04
 -1.6649E+01  1.3811E-04
 -1.6637E+01  1.3673E-04
 -1.6625E+01  1.4170E-04
 -1.6613E+01  1.5423E-04
 -1.6601E+01  1.7482E-04
 -1.6589E+01  2.0313E-04
 -1.6577E+01  2.3802E-04
 -1.6565E+01  2.7754E-04
 -1.6553E+01  3.1917E-04
