1.9 -1.6  4.9157E-5
1.9 -1  4.3844E-6
1.9 -0.9  6.19E-6
1.9 -0.8  9.1586E-6
1.9 -0.7  1.452E-5
1.9 -0.6  2.5853E-5
1.9 -0.5  5.8892E-5
1.9 -0.4  3.0502E-4
1.9 -0.3  6.7803E-4
1.9 -0.2  0.0023
1.9 -0.1  1.9479E-4
1.9 0 7.023E-5
1.9 0.1 3.9724E-5
1.9 0.2 2.816E-5
1.9 0.3 2.3188E-5
1.9 0.4 2.1513E-5
1.9 0.5 2.276E-5
1.9 0.6 2.8511E-5
1.9 0.7 4.839E-5
1.9 0.8 1.7442E-4
1.9 0.9 3.28E-4
1.9 1 2.1299E-4
1.9 1.1 2.6483E-5
1.9 1.2 8.2714E-6
1.9 1.3 4.3483E-6
1.9 1.7 4.8459E-6
1.9 1.8 6.6454E-6
2 -1  8.1846E-6
2 -0.9  2.0737E-5
2 -0.8  8.9008E-5
2 -0.7  0.002
2 -0.6  1.6228E-4
2 -0.5  4.8715E-5
2 -0.4  2.739E-5
2 -0.3  2.0316E-5
2 -0.2  1.7919E-5
2 -0.1  1.8045E-5
2 0 2.0615E-5
2 0.1 2.7562E-5
2 0.2 4.8215E-5
2 0.3 1.7568E-4
2 0.4 3.442E-4
2 0.5 6.7336E-4
2 0.6 7.1648E-5
2 0.7 2.2857E-5
2 0.8 1.2915E-5
2 0.9 9.8935E-6
2 1 9.887E-6
2 1.1 1.3926E-5
2 1.2 4.0527E-5
2 1.3 6.5037E-5
2 1.4 3.0538E-5
2.1 -1.2  1.0742E-5
2.1 -1.1  2.4873E-4
2.1 -1  1.3855E-4
2.1 -0.9  1.518E-5
2.1 -0.8  7.3958E-6
2.1 -0.7  6.1499E-6
2.1 -0.6  6.0951E-6
2.1 -0.5  7.1508E-6
2.1 -0.4  9.5836E-6
2.1 -0.3  1.5177E-5
2.1 -0.2  3.3205E-5
2.1 -0.1  1.3477E-4
2.1 0 8.9796E-4
2.1 0.1 8.6435E-5
2.1 0.2 2.5588E-5
2.1 0.3 1.3805E-5
2.1 0.4 1.0367E-5
2.1 0.5 1.0164E-5
2.1 0.6 1.3633E-5
2.1 0.7 3.1884E-5
2.1 0.8 8.4336E-5
2.1 0.9 1.4816E-4
2.1 1 1.8207E-5
2.1 1.1 5.1421E-6
2.1 1.4 5.9289E-6
2.1 1.5 6.3933E-6
2.2 -1.4  7.3196E-6
2.2 -0.6  7.6605E-6
2.2 -0.5  6.8462E-5
2.2 -0.4  4.7247E-5
2.2 -0.3  1.9957E-5
2.2 -0.2  5.0678E-6
2.2 0.2 5.7023E-6
2.2 0.3 1.7915E-5
2.2 0.4 9.4628E-5
2.2 0.5 1.9473E-5
2.2 0.6 4.7397E-6
2.2 1 8.4692E-6
2.2 1.1 1.522E-5
2.3 -0.9  2.9943E-5
2.3 -0.8  2.069E-5
2.3 -0.2  4.6621E-6
2.3 -0.1  2.3319E-5
2.3 0 2.5736E-5
2.3 0.1 8.0528E-6
2.3 0.6 1.3445E-5
2.3 0.7 8.5689E-6
2.4 -1.3  2.4555E-5
2.4 -1.2  6.804E-5
2.4 -1.1  8.4203E-6
2.4 -0.8  4.8161E-6
2.4 -0.7  8.6463E-6
2.4 -0.6  2.7505E-5
2.4 -0.5  2.1117E-4
2.4 -0.4  1.5992E-4
2.4 -0.3  3.1386E-5
2.4 -0.2  1.3995E-5
2.4 -0.1  1.2177E-5
2.4 0 1.7212E-5
2.4 0.1 4.5092E-5
2.4 0.2 2.2032E-4
2.4 0.3 7.5876E-5
2.4 0.4 1.7928E-5
2.4 0.5 1.5901E-5
2.4 0.6 4.8187E-5
2.4 0.7 4.2008E-5
2.4 0.8 3.016E-5
2.4 0.9 2.1955E-5
2.4 1 1.6401E-5
2.4 1.1 1.2262E-5
2.4 1.2 9.1377E-6
2.4 1.3 6.5622E-6
2.4 1.4 4.4141E-6
2.5 -1.6  2.1329E-5
2.5 -1.5  7.1346E-6
2.5 -1.1  7.8153E-6
2.5 -1  3.0469E-5
2.5 -0.9  1.177E-4
2.5 -0.8  2.3251E-4
2.5 -0.7  4.0458E-5
2.5 -0.6  2.3259E-5
2.5 -0.5  2.4273E-5
2.5 -0.4  4.3818E-5
2.5 -0.3  2.1529E-4
2.5 -0.2  2.5793E-4
2.5 -0.1  1.7004E-4
2.5 0 5.0392E-5
2.5 0.1 5.6889E-5
2.5 0.2 1.7451E-4
2.5 0.3 1.8077E-4
2.5 0.4 1.3313E-4
2.5 0.5 1.0554E-4
2.5 0.6 8.7997E-5
2.5 0.7 7.4923E-5
2.5 0.8 6.4122E-5
2.5 0.9 5.3622E-5
2.5 1 4.3295E-5
2.5 1.1 3.3354E-5
2.5 1.2 2.4343E-5
2.5 1.3 1.6787E-5
2.5 1.4 1.0877E-5
2.5 1.5 6.5792E-6
2.6 -1.4  6.4471E-6
2.6 -1.3  4.8135E-5
2.6 -1.2  1.1218E-4
2.6 -1.1  2.4745E-5
2.6 -1  1.6456E-5
2.6 -0.9  1.9246E-5
2.6 -0.8  3.9105E-5
2.6 -0.7  1.9974E-4
2.6 -0.6  6.426E-4
2.6 -0.5  1.3798E-4
2.6 -0.4  6.1502E-5
2.6 -0.3  8.0627E-5
2.6 -0.2  2.3408E-4
2.6 -0.1  3.7041E-4
2.6 0 2.608E-4
2.6 0.1 2.1881E-4
2.6 0.2 1.998E-4
2.6 0.3 1.891E-4
2.6 0.4 1.7994E-4
2.6 0.5 1.6811E-4
2.6 0.6 1.5164E-4
2.6 0.7 1.3104E-4
2.6 0.8 1.0818E-4
2.6 0.9 8.5782E-5
2.6 1 6.5632E-5
2.6 1.1 4.8657E-5
2.6 1.2 3.5018E-5
2.6 1.3 2.4355E-5
2.6 1.4 1.6264E-5
2.6 1.5 1.0258E-5
2.6 1.6 5.9725E-6
2.7 -1.6  2.291E-5
2.7 -1.5  1.5441E-5
2.7 -1.4  5.9869E-6
2.7 -1.3  6.8496E-6
2.7 -1.2  1.3779E-5
2.7 -1.1  5.6749E-5
2.7 -1  3.7732E-4
2.7 -0.9  9.1364E-5
2.7 -0.8  3.9113E-5
2.7 -0.7  4.6586E-5
2.7 -0.6  1.415E-4
2.7 -0.5  4.0783E-4
2.7 -0.4  2.7487E-4
2.7 -0.3  2.4137E-4
2.7 -0.2  2.373E-4
2.7 -0.1  2.4568E-4
2.7 0 2.58E-4
2.7 0.1 2.6676E-4
2.7 0.2 2.6581E-4
2.7 0.3 2.5259E-4
2.7 0.4 2.2904E-4
2.7 0.5 1.9989E-4
2.7 0.6 1.697E-4
2.7 0.7 1.4133E-4
2.7 0.8 1.1633E-4
2.7 0.9 9.3663E-5
2.7 1 7.4334E-5
2.7 1.1 5.7285E-5
2.7 1.2 4.2716E-5
2.7 1.3 3.0386E-5
2.7 1.4 2.033E-5
2.7 1.5 1.2601E-5
2.7 1.6 7.161E-6
2.8 -1.5  7.7719E-6
2.8 -1.4  6.5343E-5
2.8 -1.3  6.5089E-5
2.8 -1.2  1.6643E-5
2.8 -1.1  1.6622E-5
2.8 -1  4.3431E-5
2.8 -0.9  1.8387E-4
2.8 -0.8  1.7305E-4
2.8 -0.7  1.5029E-4
2.8 -0.6  1.5491E-4
2.8 -0.5  1.7299E-4
2.8 -0.4  1.9934E-4
2.8 -0.3  2.2864E-4
2.8 -0.2  2.5308E-4
2.8 -0.1  2.6553E-4
2.8 0 2.637E-4
2.8 0.1 2.5068E-4
2.8 0.2 2.3174E-4
2.8 0.3 2.1092E-4
2.8 0.4 1.9027E-4
2.8 0.5 1.703E-4
2.8 0.6 1.507E-4
2.8 0.7 1.3107E-4
2.8 0.8 1.1111E-4
2.8 0.9 9.1169E-5
2.8 1 7.217E-5
2.8 1.1 5.4359E-5
2.8 1.2 3.9512E-5
2.8 1.3 2.7384E-5
2.8 1.4 1.801E-5
2.8 1.5 1.1037E-5
2.8 1.6 6.3483E-6
2.9 -1.7  7.352E-6
2.9 -1.4  5.2099E-6
2.9 -1.3  2.757E-5
2.9 -1.2  5.2691E-5
2.9 -1.1  4.9794E-5
2.9 -1  5.3462E-5
2.9 -0.9  6.3106E-5
2.9 -0.8  7.8841E-5
2.9 -0.7  1.0007E-4
2.9 -0.6  1.2425E-4
2.9 -0.5  1.465E-4
2.9 -0.4  1.6191E-4
2.9 -0.3  1.6909E-4
2.9 -0.2  1.6994E-4
2.9 -0.1  1.6766E-4
2.9 0 1.6421E-4
2.9 0.1 1.6004E-4
2.9 0.2 1.5499E-4
2.9 0.3 1.4805E-4
2.9 0.4 1.3852E-4
2.9 0.5 1.2592E-4
2.9 0.6 1.1073E-4
2.9 0.7 9.3956E-5
2.9 0.8 7.7072E-5
2.9 0.9 6.1505E-5
2.9 1 4.7783E-5
2.9 1.1 3.6068E-5
2.9 1.2 2.6373E-5
2.9 1.3 1.8604E-5
2.9 1.4 1.2456E-5
2.9 1.5 7.8359E-6
2.9 1.6 4.5504E-6
3 -1.5  5.954E-6
3 -1.4  7.2835E-6
3 -1.3  9.6331E-6
3 -1.2  1.2935E-5
3 -1.1  1.8364E-5
3 -1  2.6041E-5
3 -0.9  3.5287E-5
3 -0.8  4.4712E-5
3 -0.7  5.2698E-5
3 -0.6  5.8768E-5
3 -0.5  6.3298E-5
3 -0.4  6.7158E-5
3 -0.3  7.0893E-5
3 -0.2  7.4516E-5
3 -0.1  7.7616E-5
3 0 7.9391E-5
3 0.1 7.9107E-5
3 0.2 7.629E-5
3 0.3 7.1039E-5
3 0.4 6.4113E-5
3 0.5 5.6574E-5
3 0.6 4.8952E-5
3 0.7 4.152E-5
3 0.8 3.4512E-5
3 0.9 2.803E-5
3 1 2.2278E-5
3 1.1 1.7041E-5
3 1.2 1.2609E-5
