  Nz=Nparall      Px    
 -2.5794E+01  2.5479E-05
 -2.5783E+01  2.4165E-05
 -2.5771E+01  2.2046E-05
 -2.5759E+01  1.9625E-05
 -2.5747E+01  1.7158E-05
 -2.5735E+01  1.4693E-05
 -2.5723E+01  1.2301E-05
 -2.5711E+01  1.0347E-05
 -2.5699E+01  9.6361E-06
 -2.5687E+01  1.1282E-05
 -2.5675E+01  1.6305E-05
 -2.5663E+01  2.5090E-05
 -2.5652E+01  3.6952E-05
 -2.5640E+01  5.0058E-05
 -2.5628E+01  6.1797E-05
 -2.5616E+01  6.9530E-05
 -2.5604E+01  7.1458E-05
 -2.5592E+01  6.7252E-05
 -2.5580E+01  5.8181E-05
 -2.5568E+01  4.6669E-05
 -2.5556E+01  3.5427E-05
 -2.5544E+01  2.6535E-05
 -2.5532E+01  2.0844E-05
 -2.5521E+01  1.7950E-05
 -2.5509E+01  1.6722E-05
 -2.5497E+01  1.6111E-05
 -2.5485E+01  1.5832E-05
 -2.5473E+01  1.6540E-05
 -2.5461E+01  1.9396E-05
 -2.5449E+01  2.5195E-05
 -2.5437E+01  3.3512E-05
 -2.5425E+01  4.2365E-05
 -2.5413E+01  4.8723E-05
 -2.5401E+01  4.9825E-05
 -2.5390E+01  4.4861E-05
 -2.5378E+01  3.6336E-05
 -2.5366E+01  3.0430E-05
 -2.5354E+01  3.5988E-05
 -2.5342E+01  6.2259E-05
 -2.5330E+01  1.1601E-04
 -2.5318E+01  1.9890E-04
 -2.5306E+01  3.0601E-04
 -2.5294E+01  4.2608E-04
 -2.5282E+01  5.4333E-04
 -2.5271E+01  6.4057E-04
 -2.5259E+01  7.0258E-04
 -2.5247E+01  7.1911E-04
 -2.5235E+01  6.8682E-04
 -2.5223E+01  6.1009E-04
 -2.5211E+01  5.0080E-04
 -2.5199E+01  3.7722E-04
 -2.5187E+01  2.6234E-04
 -2.5175E+01  1.8145E-04
 -2.5163E+01  1.5886E-04
 -2.5151E+01  2.1397E-04
 -2.5140E+01  3.5673E-04
 -2.5128E+01  5.8373E-04
 -2.5116E+01  8.7586E-04
 -2.5104E+01  1.1989E-03
 -2.5092E+01  1.5078E-03
 -2.5080E+01  1.7541E-03
 -2.5068E+01  1.8958E-03
 -2.5056E+01  1.9064E-03
 -2.5044E+01  1.7819E-03
 -2.5032E+01  1.5420E-03
 -2.5020E+01  1.2274E-03
 -2.5009E+01  8.9010E-04
 -2.4997E+01  5.8331E-04
 -2.4985E+01  3.4977E-04
 -2.4973E+01  2.1414E-04
 -2.4961E+01  1.7991E-04
 -2.4949E+01  2.3150E-04
 -2.4937E+01  3.4047E-04
 -2.4925E+01  4.7357E-04
 -2.4913E+01  6.0028E-04
 -2.4901E+01  6.9802E-04
 -2.4889E+01  7.5432E-04
 -2.4878E+01  7.6603E-04
 -2.4866E+01  7.3703E-04
 -2.4854E+01  6.7539E-04
 -2.4842E+01  5.9118E-04
 -2.4830E+01  4.9520E-04
 -2.4818E+01  3.9836E-04
 -2.4806E+01  3.1108E-04
 -2.4794E+01  2.4229E-04
 -2.4782E+01  1.9791E-04
 -2.4770E+01  1.7934E-04
 -2.4758E+01  1.8265E-04
 -2.4747E+01  1.9902E-04
 -2.4735E+01  2.1681E-04
 -2.4723E+01  2.2476E-04
 -2.4711E+01  2.1533E-04
 -2.4699E+01  1.8712E-04
 -2.4687E+01  1.4551E-04
 -2.4675E+01  1.0114E-04
 -2.4663E+01  6.6697E-05
 -2.4651E+01  5.3158E-05
 -2.4639E+01  6.6552E-05
 -2.4627E+01  1.0632E-04
 -2.4616E+01  1.6565E-04
 -2.4604E+01  2.3351E-04
 -2.4592E+01  2.9762E-04
 -2.4580E+01  3.4734E-04
 -2.4568E+01  3.7570E-04
 -2.4556E+01  3.8011E-04
 -2.4544E+01  3.6199E-04
 -2.4532E+01  3.2558E-04
 -2.4520E+01  2.7667E-04
 -2.4508E+01  2.2151E-04
 -2.4496E+01  1.6620E-04
 -2.4485E+01  1.1631E-04
 -2.4473E+01  7.6588E-05
 -2.4461E+01  5.0587E-05
 -2.4449E+01  4.0115E-05
 -2.4437E+01  4.4762E-05
 -2.4425E+01  6.1717E-05
 -2.4413E+01  8.6127E-05
 -2.4401E+01  1.1200E-04
 -2.4389E+01  1.3348E-04
 -2.4377E+01  1.4613E-04
 -2.4365E+01  1.4786E-04
 -2.4354E+01  1.3915E-04
 -2.4342E+01  1.2264E-04
 -2.4330E+01  1.0222E-04
 -2.4318E+01  8.1903E-05
 -2.4306E+01  6.4878E-05
 -2.4294E+01  5.2996E-05
 -2.4282E+01  4.6678E-05
 -2.4270E+01  4.5202E-05
 -2.4258E+01  4.7148E-05
 -2.4246E+01  5.0836E-05
 -2.4234E+01  5.4636E-05
 -2.4223E+01  5.7169E-05
 -2.4211E+01  5.7428E-05
 -2.4199E+01  5.4897E-05
 -2.4187E+01  4.9682E-05
 -2.4175E+01  4.2594E-05
 -2.4163E+01  3.5115E-05
 -2.4151E+01  2.9183E-05
 -2.4139E+01  2.6786E-05
 -2.4127E+01  2.9468E-05
 -2.4115E+01  3.7880E-05
 -2.4103E+01  5.1522E-05
 -2.4092E+01  6.8782E-05
 -2.4080E+01  8.7251E-05
 -2.4068E+01  1.0424E-04
 -2.4056E+01  1.1732E-04
 -2.4044E+01  1.2478E-04
 -2.4032E+01  1.2585E-04
 -2.4020E+01  1.2073E-04
 -2.4008E+01  1.1043E-04
 -2.3996E+01  9.6484E-05
 -2.3984E+01  8.0726E-05
 -2.3972E+01  6.5009E-05
 -2.3961E+01  5.1011E-05
 -2.3949E+01  4.0064E-05
 -2.3937E+01  3.3011E-05
 -2.3925E+01  3.0102E-05
 -2.3913E+01  3.0965E-05
 -2.3901E+01  3.4671E-05
 -2.3889E+01  3.9911E-05
 -2.3877E+01  4.5247E-05
 -2.3865E+01  4.9397E-05
 -2.3853E+01  5.1472E-05
 -2.3841E+01  5.1106E-05
 -2.3830E+01  4.8480E-05
 -2.3818E+01  4.4212E-05
 -2.3806E+01  3.9197E-05
 -2.3794E+01  3.4414E-05
 -2.3782E+01  3.0753E-05
 -2.3770E+01  2.8879E-05
 -2.3758E+01  2.9138E-05
 -2.3746E+01  3.1503E-05
 -2.3734E+01  3.5557E-05
 -2.3722E+01  4.0541E-05
 -2.3710E+01  4.5456E-05
 -2.3699E+01  4.9241E-05
 -2.3687E+01  5.0991E-05
 -2.3675E+01  5.0172E-05
 -2.3663E+01  4.6775E-05
 -2.3651E+01  4.1376E-05
 -2.3639E+01  3.5057E-05
 -2.3627E+01  2.9229E-05
 -2.3615E+01  2.5383E-05
 -2.3603E+01  2.4823E-05
 -2.3591E+01  2.8438E-05
 -2.3579E+01  3.6529E-05
 -2.3568E+01  4.8726E-05
 -2.3556E+01  6.3979E-05
 -2.3544E+01  8.0649E-05
 -2.3532E+01  9.6696E-05
 -2.3520E+01  1.0997E-04
 -2.3508E+01  1.1854E-04
 -2.3496E+01  1.2112E-04
 -2.3484E+01  1.1729E-04
 -2.3472E+01  1.0764E-04
 -2.3460E+01  9.3681E-05
 -2.3448E+01  7.7525E-05
 -2.3437E+01  6.1441E-05
 -2.3425E+01  4.7418E-05
 -2.3413E+01  3.6848E-05
 -2.3401E+01  3.0398E-05
 -2.3389E+01  2.8081E-05
 -2.3377E+01  2.9427E-05
 -2.3365E+01  3.3657E-05
 -2.3353E+01  3.9774E-05
 -2.3341E+01  4.6593E-05
 -2.3329E+01  5.2767E-05
 -2.3317E+01  5.6956E-05
 -2.3306E+01  5.8191E-05
 -2.3294E+01  5.6419E-05
 -2.3282E+01  5.3024E-05
 -2.3270E+01  5.1074E-05
 -2.3258E+01  5.5033E-05
 -2.3246E+01  6.9840E-05
 -2.3234E+01  9.9477E-05
 -2.3222E+01  1.4542E-04
 -2.3210E+01  2.0544E-04
 -2.3198E+01  2.7330E-04
 -2.3186E+01  3.3954E-04
 -2.3175E+01  3.9328E-04
 -2.3163E+01  4.2461E-04
 -2.3151E+01  4.2705E-04
 -2.3139E+01  3.9919E-04
 -2.3127E+01  3.4545E-04
 -2.3115E+01  2.7553E-04
 -2.3103E+01  2.0291E-04
 -2.3091E+01  1.4276E-04
 -2.3079E+01  1.0967E-04
 -2.3067E+01  1.1549E-04
 -2.3055E+01  1.6751E-04
 -2.3044E+01  2.6698E-04
 -2.3032E+01  4.0814E-04
 -2.3020E+01  5.7798E-04
 -2.3008E+01  7.5701E-04
 -2.2996E+01  9.2135E-04
 -2.2984E+01  1.0463E-03
 -2.2972E+01  1.1107E-03
 -2.2960E+01  1.1017E-03
 -2.2948E+01  1.0180E-03
 -2.2936E+01  8.7158E-04
 -2.2924E+01  6.8566E-04
 -2.2913E+01  4.9053E-04
 -2.2901E+01  3.1712E-04
 -2.2889E+01  1.9041E-04
 -2.2877E+01  1.2426E-04
 -2.2865E+01  1.1918E-04
 -2.2853E+01  1.6355E-04
 -2.2841E+01  2.3773E-04
 -2.2829E+01  3.1962E-04
 -2.2817E+01  3.9015E-04
 -2.2805E+01  4.3694E-04
 -2.2793E+01  4.5552E-04
 -2.2782E+01  4.4808E-04
 -2.2770E+01  4.2088E-04
 -2.2758E+01  3.8131E-04
 -2.2746E+01  3.3581E-04
 -2.2734E+01  2.8910E-04
 -2.2722E+01  2.4460E-04
 -2.2710E+01  2.0518E-04
 -2.2698E+01  1.7368E-04
 -2.2686E+01  1.5266E-04
 -2.2674E+01  1.4339E-04
 -2.2662E+01  1.4473E-04
 -2.2651E+01  1.5259E-04
 -2.2639E+01  1.6055E-04
 -2.2627E+01  1.6164E-04
 -2.2615E+01  1.5083E-04
 -2.2603E+01  1.2717E-04
 -2.2591E+01  9.4772E-05
 -2.2579E+01  6.2008E-05
 -2.2567E+01  3.9062E-05
 -2.2555E+01  3.4689E-05
 -2.2543E+01  5.3246E-05
 -2.2531E+01  9.3091E-05
 -2.2520E+01  1.4689E-04
 -2.2508E+01  2.0372E-04
 -2.2496E+01  2.5212E-04
 -2.2484E+01  2.8320E-04
 -2.2472E+01  2.9254E-04
 -2.2460E+01  2.8064E-04
 -2.2448E+01  2.5193E-04
 -2.2436E+01  2.1283E-04
 -2.2424E+01  1.6986E-04
 -2.2412E+01  1.2827E-04
 -2.2400E+01  9.1649E-05
 -2.2389E+01  6.2168E-05
 -2.2377E+01  4.1163E-05
 -2.2365E+01  2.9531E-05
 -2.2353E+01  2.7689E-05
 -2.2341E+01  3.5149E-05
 -2.2329E+01  5.0043E-05
 -2.2317E+01  6.8987E-05
 -2.2305E+01  8.7542E-05
 -2.2293E+01  1.0123E-04
 -2.2281E+01  1.0674E-04
 -2.2269E+01  1.0295E-04
 -2.2258E+01  9.1187E-05
 -2.2246E+01  7.4776E-05
 -2.2234E+01  5.7914E-05
 -2.2222E+01  4.4351E-05
 -2.2210E+01  3.6359E-05
 -2.2198E+01  3.4321E-05
 -2.2186E+01  3.7015E-05
 -2.2174E+01  4.2366E-05
 -2.2162E+01  4.8304E-05
 -2.2150E+01  5.3352E-05
 -2.2138E+01  5.6772E-05
 -2.2127E+01  5.8330E-05
 -2.2115E+01  5.7914E-05
 -2.2103E+01  5.5297E-05
 -2.2091E+01  5.0217E-05
 -2.2079E+01  4.2733E-05
 -2.2067E+01  3.3666E-05
 -2.2055E+01  2.4817E-05
 -2.2043E+01  1.8767E-05
 -2.2031E+01  1.8228E-05
 -2.2019E+01  2.5154E-05
 -2.2007E+01  3.9941E-05
 -2.1996E+01  6.1053E-05
 -2.1984E+01  8.5251E-05
 -2.1972E+01  1.0837E-04
 -2.1960E+01  1.2641E-04
 -2.1948E+01  1.3646E-04
 -2.1936E+01  1.3736E-04
 -2.1924E+01  1.2971E-04
 -2.1912E+01  1.1545E-04
 -2.1900E+01  9.7204E-05
 -2.1888E+01  7.7601E-05
 -2.1876E+01  5.8865E-05
 -2.1865E+01  4.2661E-05
 -2.1853E+01  3.0159E-05
 -2.1841E+01  2.2127E-05
 -2.1829E+01  1.8953E-05
 -2.1817E+01  2.0531E-05
 -2.1805E+01  2.6119E-05
 -2.1793E+01  3.4284E-05
 -2.1781E+01  4.3060E-05
 -2.1769E+01  5.0342E-05
 -2.1757E+01  5.4414E-05
 -2.1745E+01  5.4417E-05
 -2.1734E+01  5.0589E-05
 -2.1722E+01  4.4159E-05
 -2.1710E+01  3.6924E-05
 -2.1698E+01  3.0677E-05
 -2.1686E+01  2.6681E-05
 -2.1674E+01  2.5389E-05
 -2.1662E+01  2.6455E-05
 -2.1650E+01  2.9011E-05
 -2.1638E+01  3.2035E-05
 -2.1626E+01  3.4665E-05
 -2.1614E+01  3.6338E-05
 -2.1603E+01  3.6767E-05
 -2.1591E+01  3.5826E-05
 -2.1579E+01  3.3459E-05
 -2.1567E+01  2.9714E-05
 -2.1555E+01  2.4872E-05
 -2.1543E+01  1.9608E-05
 -2.1531E+01  1.5044E-05
 -2.1519E+01  1.2604E-05
 -2.1507E+01  1.3665E-05
 -2.1495E+01  1.9101E-05
 -2.1483E+01  2.8895E-05
 -2.1472E+01  4.1977E-05
 -2.1460E+01  5.6386E-05
 -2.1448E+01  6.9722E-05
 -2.1436E+01  7.9737E-05
 -2.1424E+01  8.4877E-05
 -2.1412E+01  8.4597E-05
 -2.1400E+01  7.9368E-05
 -2.1388E+01  7.0409E-05
 -2.1376E+01  5.9288E-05
 -2.1364E+01  4.7536E-05
 -2.1353E+01  3.6417E-05
 -2.1341E+01  2.6857E-05
 -2.1329E+01  1.9507E-05
 -2.1317E+01  1.4823E-05
 -2.1305E+01  1.3067E-05
 -2.1293E+01  1.4235E-05
 -2.1281E+01  1.7918E-05
 -2.1269E+01  2.3237E-05
 -2.1257E+01  2.8911E-05
 -2.1245E+01  3.3508E-05
 -2.1233E+01  3.5831E-05
 -2.1222E+01  3.5301E-05
 -2.1210E+01  3.2215E-05
 -2.1198E+01  2.7751E-05
 -2.1186E+01  2.3701E-05
 -2.1174E+01  2.2017E-05
 -2.1162E+01  2.4294E-05
 -2.1150E+01  3.1344E-05
 -2.1138E+01  4.2983E-05
 -2.1126E+01  5.8051E-05
 -2.1114E+01  7.4633E-05
 -2.1102E+01  9.0408E-05
 -2.1091E+01  1.0302E-04
 -2.1079E+01  1.1045E-04
 -2.1067E+01  1.1126E-04
 -2.1055E+01  1.0496E-04
 -2.1043E+01  9.2092E-05
 -2.1031E+01  7.4474E-05
 -2.1019E+01  5.5097E-05
 -2.1007E+01  3.7895E-05
 -2.0995E+01  2.7207E-05
 -2.0983E+01  2.7014E-05
 -2.0971E+01  4.0053E-05
 -2.0960E+01  6.7044E-05
 -2.0948E+01  1.0620E-04
 -2.0936E+01  1.5325E-04
 -2.0924E+01  2.0197E-04
 -2.0912E+01  2.4525E-04
 -2.0900E+01  2.7640E-04
 -2.0888E+01  2.9042E-04
 -2.0876E+01  2.8505E-04
 -2.0864E+01  2.6119E-04
 -2.0852E+01  2.2273E-04
 -2.0840E+01  1.7585E-04
 -2.0829E+01  1.2777E-04
 -2.0817E+01  8.5461E-05
 -2.0805E+01  5.4359E-05
 -2.0793E+01  3.7518E-05
 -2.0781E+01  3.5248E-05
 -2.0769E+01  4.5315E-05
 -2.0757E+01  6.3621E-05
 -2.0745E+01  8.5183E-05
 -2.0733E+01  1.0517E-04
 -2.0721E+01  1.1980E-04
 -2.0709E+01  1.2689E-04
 -2.0698E+01  1.2602E-04
 -2.0686E+01  1.1831E-04
 -2.0674E+01  1.0598E-04
 -2.0662E+01  9.1710E-05
 -2.0650E+01  7.8154E-05
 -2.0638E+01  6.7491E-05
 -2.0626E+01  6.1191E-05
 -2.0614E+01  5.9904E-05
 -2.0602E+01  6.3449E-05
 -2.0590E+01  7.0859E-05
 -2.0578E+01  8.0487E-05
 -2.0567E+01  9.0194E-05
 -2.0555E+01  9.7650E-05
 -2.0543E+01  1.0076E-04
 -2.0531E+01  9.8165E-05
 -2.0519E+01  8.9671E-05
 -2.0507E+01  7.6532E-05
 -2.0495E+01  6.1384E-05
 -2.0483E+01  4.7825E-05
 -2.0471E+01  3.9681E-05
 -2.0459E+01  4.0133E-05
 -2.0447E+01  5.0906E-05
 -2.0436E+01  7.1768E-05
 -2.0424E+01  1.0045E-04
 -2.0412E+01  1.3305E-04
 -2.0400E+01  1.6477E-04
 -2.0388E+01  1.9087E-04
 -2.0376E+01  2.0750E-04
 -2.0364E+01  2.1236E-04
 -2.0352E+01  2.0499E-04
 -2.0340E+01  1.8670E-04
 -2.0328E+01  1.6028E-04
 -2.0316E+01  1.2945E-04
 -2.0305E+01  9.8318E-05
 -2.0293E+01  7.0714E-05
 -2.0281E+01  4.9727E-05
 -2.0269E+01  3.7270E-05
 -2.0257E+01  3.3839E-05
 -2.0245E+01  3.8480E-05
 -2.0233E+01  4.8991E-05
 -2.0221E+01  6.2356E-05
 -2.0209E+01  7.5339E-05
 -2.0197E+01  8.5118E-05
 -2.0185E+01  8.9810E-05
 -2.0174E+01  8.8768E-05
 -2.0162E+01  8.2565E-05
 -2.0150E+01  7.2696E-05
 -2.0138E+01  6.1096E-05
 -2.0126E+01  4.9624E-05
 -2.0114E+01  3.9658E-05
 -2.0102E+01  3.1907E-05
 -2.0090E+01  2.6443E-05
 -2.0078E+01  2.2904E-05
 -2.0066E+01  2.0759E-05
 -2.0054E+01  1.9527E-05
 -2.0043E+01  1.8883E-05
 -2.0031E+01  1.8659E-05
 -2.0019E+01  1.8774E-05
 -2.0007E+01  1.9154E-05
 -1.9995E+01  1.9702E-05
 -1.9983E+01  2.0319E-05
 -1.9971E+01  2.0957E-05
 -1.9959E+01  2.1657E-05
 -1.9947E+01  2.2534E-05
 -1.9935E+01  2.3716E-05
 -1.9923E+01  2.5249E-05
 -1.9912E+01  2.7032E-05
 -1.9900E+01  2.8818E-05
 -1.9888E+01  3.0285E-05
 -1.9876E+01  3.1167E-05
 -1.9864E+01  3.1366E-05
 -1.9852E+01  3.1001E-05
 -1.9840E+01  3.0365E-05
 -1.9828E+01  2.9795E-05
 -1.9816E+01  2.9515E-05
 -1.9804E+01  2.9526E-05
 -1.9792E+01  2.9589E-05
 -1.9781E+01  2.9327E-05
 -1.9769E+01  2.8389E-05
 -1.9757E+01  2.6615E-05
 -1.9745E+01  2.4130E-05
 -1.9733E+01  2.1311E-05
 -1.9721E+01  1.8652E-05
 -1.9709E+01  1.6579E-05
 -1.9697E+01  1.5292E-05
 -1.9685E+01  1.4721E-05
 -1.9673E+01  1.4585E-05
 -1.9661E+01  1.4561E-05
 -1.9650E+01  1.4444E-05
 -1.9638E+01  1.4267E-05
 -1.9626E+01  1.4284E-05
 -1.9614E+01  1.4858E-05
 -1.9602E+01  1.6286E-05
 -1.9590E+01  1.8643E-05
 -1.9578E+01  2.1721E-05
 -1.9566E+01  2.5088E-05
 -1.9554E+01  2.8228E-05
 -1.9542E+01  3.0715E-05
 -1.9530E+01  3.2326E-05
 -1.9519E+01  3.3062E-05
 -1.9507E+01  3.3072E-05
 -1.9495E+01  3.2547E-05
 -1.9483E+01  3.1622E-05
 -1.9471E+01  3.0379E-05
 -1.9459E+01  2.8928E-05
 -1.9447E+01  2.7530E-05
 -1.9435E+01  2.6685E-05
 -1.9423E+01  2.7101E-05
 -1.9411E+01  2.9520E-05
 -1.9399E+01  3.4456E-05
 -1.9388E+01  4.1919E-05
 -1.9376E+01  5.1275E-05
 -1.9364E+01  6.1299E-05
 -1.9352E+01  7.0450E-05
 -1.9340E+01  7.7276E-05
 -1.9328E+01  8.0811E-05
 -1.9316E+01  8.0824E-05
 -1.9304E+01  7.7809E-05
 -1.9292E+01  7.2746E-05
 -1.9280E+01  6.6718E-05
 -1.9268E+01  6.0564E-05
 -1.9257E+01  5.4697E-05
 -1.9245E+01  4.9158E-05
 -1.9233E+01  4.3859E-05
 -1.9221E+01  3.8875E-05
 -1.9209E+01  3.4616E-05
 -1.9197E+01  3.1773E-05
 -1.9185E+01  3.1020E-05
 -1.9173E+01  3.2620E-05
 -1.9161E+01  3.6121E-05
 -1.9149E+01  4.0347E-05
 -1.9137E+01  4.3769E-05
 -1.9126E+01  4.5172E-05
 -1.9114E+01  4.4394E-05
 -1.9102E+01  4.2805E-05
 -1.9090E+01  4.3287E-05
 -1.9078E+01  4.9590E-05
 -1.9066E+01  6.5214E-05
 -1.9054E+01  9.2142E-05
 -1.9042E+01  1.2984E-04
 -1.9030E+01  1.7489E-04
 -1.9018E+01  2.2146E-04
 -1.9006E+01  2.6248E-04
 -1.8995E+01  2.9126E-04
 -1.8983E+01  3.0298E-04
 -1.8971E+01  2.9585E-04
 -1.8959E+01  2.7151E-04
 -1.8947E+01  2.3478E-04
 -1.8935E+01  1.9289E-04
 -1.8923E+01  1.5440E-04
 -1.8911E+01  1.2816E-04
 -1.8899E+01  1.2223E-04
 -1.8887E+01  1.4284E-04
 -1.8875E+01  1.9336E-04
 -1.8864E+01  2.7331E-04
 -1.8852E+01  3.7753E-04
 -1.8840E+01  4.9593E-04
 -1.8828E+01  6.1416E-04
 -1.8816E+01  7.1545E-04
 -1.8804E+01  7.8353E-04
 -1.8792E+01  8.0598E-04
 -1.8780E+01  7.7738E-04
 -1.8768E+01  7.0116E-04
 -1.8756E+01  5.8954E-04
 -1.8744E+01  4.6134E-04
 -1.8733E+01  3.3801E-04
 -1.8721E+01  2.3897E-04
 -1.8709E+01  1.7734E-04
 -1.8697E+01  1.5748E-04
 -1.8685E+01  1.7477E-04
 -1.8673E+01  2.1768E-04
 -1.8661E+01  2.7130E-04
 -1.8649E+01  3.2135E-04
 -1.8637E+01  3.5736E-04
 -1.8625E+01  3.7438E-04
 -1.8613E+01  3.7291E-04
 -1.8602E+01  3.5754E-04
 -1.8590E+01  3.3494E-04
 -1.8578E+01  3.1208E-04
 -1.8566E+01  2.9504E-04
 -1.8554E+01  2.8861E-04
 -1.8542E+01  2.9619E-04
 -1.8530E+01  3.1965E-04
 -1.8518E+01  3.5886E-04
 -1.8506E+01  4.1091E-04
 -1.8494E+01  4.6941E-04
 -1.8482E+01  5.2451E-04
 -1.8471E+01  5.6419E-04
 -1.8459E+01  5.7674E-04
 -1.8447E+01  5.5412E-04
 -1.8435E+01  4.9532E-04
 -1.8423E+01  4.0827E-04
 -1.8411E+01  3.0978E-04
 -1.8399E+01  2.2283E-04
 -1.8387E+01  1.7183E-04
 -1.8375E+01  1.7696E-04
 -1.8363E+01  2.4899E-04
 -1.8351E+01  3.8608E-04
 -1.8340E+01  5.7325E-04
 -1.8328E+01  7.8503E-04
 -1.8316E+01  9.9024E-04
 -1.8304E+01  1.1580E-03
 -1.8292E+01  1.2634E-03
 -1.8280E+01  1.2918E-03
 -1.8268E+01  1.2405E-03
 -1.8256E+01  1.1192E-03
 -1.8244E+01  9.4663E-04
 -1.8232E+01  7.4794E-04
 -1.8220E+01  5.4984E-04
 -1.8209E+01  3.7675E-04
 -1.8197E+01  2.4732E-04
 -1.8185E+01  1.7227E-04
 -1.8173E+01  1.5333E-04
 -1.8161E+01  1.8370E-04
 -1.8149E+01  2.4970E-04
 -1.8137E+01  3.3341E-04
 -1.8125E+01  4.1598E-04
 -1.8113E+01  4.8087E-04
 -1.8101E+01  5.1657E-04
 -1.8089E+01  5.1812E-04
 -1.8078E+01  4.8736E-04
 -1.8066E+01  4.3181E-04
 -1.8054E+01  3.6250E-04
 -1.8042E+01  2.9137E-04
 -1.8030E+01  2.2876E-04
 -1.8018E+01  1.8160E-04
 -1.8006E+01  1.5256E-04
 -1.7994E+01  1.4023E-04
 -1.7982E+01  1.4018E-04
 -1.7970E+01  1.4644E-04
 -1.7958E+01  1.5303E-04
 -1.7947E+01  1.5533E-04
 -1.7935E+01  1.5085E-04
 -1.7923E+01  1.3956E-04
 -1.7911E+01  1.2361E-04
 -1.7899E+01  1.0669E-04
 -1.7887E+01  9.3143E-05
 -1.7875E+01  8.7006E-05
 -1.7863E+01  9.1191E-05
 -1.7851E+01  1.0688E-04
 -1.7839E+01  1.3327E-04
 -1.7827E+01  1.6768E-04
 -1.7816E+01  2.0601E-04
 -1.7804E+01  2.4343E-04
 -1.7792E+01  2.7516E-04
 -1.7780E+01  2.9721E-04
 -1.7768E+01  3.0697E-04
 -1.7756E+01  3.0352E-04
 -1.7744E+01  2.8766E-04
 -1.7732E+01  2.6173E-04
 -1.7720E+01  2.2915E-04
 -1.7708E+01  1.9393E-04
 -1.7696E+01  1.6008E-04
 -1.7685E+01  1.3104E-04
 -1.7673E+01  1.0930E-04
 -1.7661E+01  9.6094E-05
 -1.7649E+01  9.1339E-05
 -1.7637E+01  9.3740E-05
 -1.7625E+01  1.0110E-04
 -1.7613E+01  1.1072E-04
 -1.7601E+01  1.1994E-04
 -1.7589E+01  1.2653E-04
 -1.7577E+01  1.2908E-04
 -1.7565E+01  1.2720E-04
 -1.7554E+01  1.2155E-04
 -1.7542E+01  1.1374E-04
 -1.7530E+01  1.0604E-04
 -1.7518E+01  1.0098E-04
 -1.7506E+01  1.0087E-04
 -1.7494E+01  1.0735E-04
 -1.7482E+01  1.2091E-04
 -1.7470E+01  1.4066E-04
 -1.7458E+01  1.6430E-04
 -1.7446E+01  1.8836E-04
 -1.7435E+01  2.0885E-04
 -1.7423E+01  2.2198E-04
 -1.7411E+01  2.2506E-04
 -1.7399E+01  2.1719E-04
 -1.7387E+01  1.9966E-04
 -1.7375E+01  1.7592E-04
 -1.7363E+01  1.5116E-04
 -1.7351E+01  1.3146E-04
 -1.7339E+01  1.2281E-04
 -1.7327E+01  1.3000E-04
 -1.7315E+01  1.5573E-04
 -1.7304E+01  1.9997E-04
 -1.7292E+01  2.5967E-04
 -1.7280E+01  3.2902E-04
 -1.7268E+01  4.0009E-04
 -1.7256E+01  4.6390E-04
 -1.7244E+01  5.1184E-04
 -1.7232E+01  5.3713E-04
 -1.7220E+01  5.3604E-04
 -1.7208E+01  5.0870E-04
 -1.7196E+01  4.5908E-04
 -1.7184E+01  3.9433E-04
 -1.7173E+01  3.2345E-04
 -1.7161E+01  2.5567E-04
 -1.7149E+01  1.9887E-04
 -1.7137E+01  1.5841E-04
 -1.7125E+01  1.3655E-04
 -1.7113E+01  1.3254E-04
 -1.7101E+01  1.4317E-04
 -1.7089E+01  1.6362E-04
 -1.7077E+01  1.8830E-04
 -1.7065E+01  2.1173E-04
 -1.7053E+01  2.2926E-04
 -1.7042E+01  2.3792E-04
 -1.7030E+01  2.3717E-04
 -1.7018E+01  2.2949E-04
 -1.7006E+01  2.2048E-04
 -1.6994E+01  2.1829E-04
 -1.6982E+01  2.3202E-04
 -1.6970E+01  2.6941E-04
 -1.6958E+01  3.3425E-04
 -1.6946E+01  4.2425E-04
 -1.6934E+01  5.3027E-04
 -1.6922E+01  6.3732E-04
 -1.6911E+01  7.2740E-04
 -1.6899E+01  7.8358E-04
 -1.6887E+01  7.9420E-04
 -1.6875E+01  7.5615E-04
 -1.6863E+01  6.7636E-04
 -1.6851E+01  5.7103E-04
 -1.6839E+01  4.6290E-04
 -1.6827E+01  3.7735E-04
 -1.6815E+01  3.3806E-04
 -1.6803E+01  3.6335E-04
 -1.6791E+01  4.6327E-04
 -1.6780E+01  6.3793E-04
 -1.6768E+01  8.7671E-04
 -1.6756E+01  1.1585E-03
 -1.6744E+01  1.4530E-03
 -1.6732E+01  1.7239E-03
 -1.6720E+01  1.9336E-03
 -1.6708E+01  2.0491E-03
 -1.6696E+01  2.0486E-03
 -1.6684E+01  1.9275E-03
 -1.6672E+01  1.7008E-03
 -1.6660E+01  1.4025E-03
 -1.6649E+01  1.0793E-03
 -1.6637E+01  7.8165E-04
 -1.6625E+01  5.5286E-04
 -1.6613E+01  4.1989E-04
 -1.6601E+01  3.8833E-04
 -1.6589E+01  4.4284E-04
 -1.6577E+01  5.5286E-04
 -1.6565E+01  6.8163E-04
 -1.6553E+01  7.9577E-04
