 -3.5000E+01  4.4269E-06
 -3.4988E+01  4.9463E-06
 -3.4976E+01  5.4163E-06
 -3.4964E+01  5.8004E-06
 -3.4952E+01  6.0683E-06
 -3.4940E+01  6.1986E-06
 -3.4929E+01  6.1816E-06
 -3.4917E+01  6.0198E-06
 -3.4905E+01  5.7291E-06
 -3.4893E+01  5.3376E-06
 -3.4881E+01  4.8836E-06
 -3.4869E+01  4.4131E-06
 -3.4857E+01  3.9759E-06
 -3.4845E+01  3.6215E-06
 -3.4833E+01  3.3951E-06
 -3.4821E+01  3.3337E-06
 -3.4809E+01  3.4623E-06
 -3.4798E+01  3.7920E-06
 -3.4786E+01  4.3184E-06
 -3.4774E+01  5.0222E-06
 -3.4762E+01  5.8705E-06
 -3.4750E+01  6.8194E-06
 -3.4738E+01  7.8183E-06
 -3.4726E+01  8.8143E-06
 -3.4714E+01  9.7570E-06
 -3.4702E+01  1.0603E-05
 -3.4690E+01  1.1321E-05
 -3.4678E+01  1.1893E-05
 -3.4667E+01  1.2317E-05
 -3.4655E+01  1.2609E-05
 -3.4643E+01  1.2798E-05
 -3.4631E+01  1.2924E-05
 -3.4619E+01  1.3037E-05
 -3.4607E+01  1.3188E-05
 -3.4595E+01  1.3427E-05
 -3.4583E+01  1.3794E-05
 -3.4571E+01  1.4318E-05
 -3.4559E+01  1.5010E-05
 -3.4547E+01  1.5865E-05
 -3.4536E+01  1.6857E-05
 -3.4524E+01  1.7944E-05
 -3.4512E+01  1.9073E-05
 -3.4500E+01  2.0178E-05
 -3.4488E+01  2.1191E-05
 -3.4476E+01  2.2048E-05
 -3.4464E+01  2.2693E-05
 -3.4452E+01  2.3085E-05
 -3.4440E+01  2.3200E-05
 -3.4428E+01  2.3035E-05
 -3.4416E+01  2.2607E-05
 -3.4405E+01  2.1954E-05
 -3.4393E+01  2.1128E-05
 -3.4381E+01  2.0192E-05
 -3.4369E+01  1.9213E-05
 -3.4357E+01  1.8256E-05
 -3.4345E+01  1.7377E-05
 -3.4333E+01  1.6618E-05
 -3.4321E+01  1.6001E-05
 -3.4309E+01  1.5531E-05
 -3.4297E+01  1.5190E-05
 -3.4285E+01  1.4944E-05
 -3.4274E+01  1.4744E-05
 -3.4262E+01  1.4537E-05
 -3.4250E+01  1.4267E-05
 -3.4238E+01  1.3886E-05
 -3.4226E+01  1.3362E-05
 -3.4214E+01  1.2681E-05
 -3.4202E+01  1.1851E-05
 -3.4190E+01  1.0904E-05
 -3.4178E+01  9.8941E-06
 -3.4166E+01  8.8928E-06
 -3.4154E+01  7.9814E-06
 -3.4143E+01  7.2431E-06
 -3.4131E+01  6.7538E-06
 -3.4119E+01  6.5730E-06
 -3.4107E+01  6.7354E-06
 -3.4095E+01  7.2452E-06
 -3.4083E+01  8.0732E-06
 -3.4071E+01  9.1570E-06
 -3.4059E+01  1.0405E-05
 -3.4047E+01  1.1704E-05
 -3.4035E+01  1.2930E-05
 -3.4023E+01  1.3958E-05
 -3.4012E+01  1.4678E-05
 -3.4000E+01  1.5006E-05
 -3.3988E+01  1.4894E-05
 -3.3976E+01  1.4341E-05
 -3.3964E+01  1.3391E-05
 -3.3952E+01  1.2139E-05
 -3.3940E+01  1.0719E-05
 -3.3928E+01  9.2995E-06
 -3.3916E+01  8.0666E-06
 -3.3904E+01  7.2092E-06
 -3.3892E+01  6.9010E-06
 -3.3881E+01  7.2847E-06
 -3.3869E+01  8.4577E-06
 -3.3857E+01  1.0462E-05
 -3.3845E+01  1.3281E-05
 -3.3833E+01  1.6839E-05
 -3.3821E+01  2.1012E-05
 -3.3809E+01  2.5638E-05
