-19.094	-0.42857	0.0010511
-19.094	-0.32773	0.001098
-19.094	-0.27731	0.0010089
-19.094	-0.22689	0.0011212
-19.094	-0.17647	0.0012368
-19.094	-0.12605	0.0011196
-19.094	-0.07563	0.0012237
-19.094	-0.02521	0.0010936
-19.094	0.02521	0.0011392
-19.094	0.07563	0.0012293
-19.094	0.12605	0.0010835
-19.094	0.17647	0.0011586
-19.094	0.22689	0.001008
-19.094	0.27731	0.001068
-19.094	0.32773	0.001123
-19.094	0.42857	0.0010022
-19.046	-0.68067	0.0010925
-19.046	-0.63025	0.0010665
-19.046	-0.57983	0.0012187
-19.046	-0.52941	0.0011727
-19.046	-0.47899	0.0013257
-19.046	-0.42857	0.0014877
-19.046	-0.37815	0.001408
-19.046	-0.32773	0.0015642
-19.046	-0.27731	0.0014614
-19.046	-0.22689	0.0016078
-19.046	-0.17647	0.0014832
-19.046	-0.12605	0.0016164
-19.046	-0.07563	0.0017495
-19.046	-0.02521	0.0015899
-19.046	0.02521	0.0017047
-19.046	0.07563	0.00153
-19.046	0.12605	0.0016253
-19.046	0.17647	0.0017147
-19.046	0.22689	0.0015159
-19.046	0.27731	0.0015841
-19.046	0.32773	0.0013825
-19.046	0.37815	0.0014307
-19.046	0.42857	0.00147
-19.046	0.47899	0.0012624
-19.046	0.52941	0.0012838
-19.046	0.57983	0.0010873
-19.046	0.63025	0.0010938
-19.046	0.68067	0.0010918
-18.999	-0.88235	0.0010155
-18.999	-0.83193	0.0011851
-18.999	-0.78151	0.0011936
-18.999	-0.73109	0.0013751
-18.999	-0.68067	0.0013636
-18.999	-0.63025	0.0015524
-18.999	-0.57983	0.0017543
-18.999	-0.52941	0.0017081
-18.999	-0.47899	0.0019094
-18.999	-0.42857	0.0017394
-18.999	-0.37815	0.001931
-18.999	-0.32773	0.0021291
-18.999	-0.27731	0.0020158
-18.999	-0.22689	0.0022007
-18.999	-0.17647	0.0020579
-18.999	-0.12605	0.0022249
-18.999	-0.07563	0.00239
-18.999	-0.02521	0.002201
-18.999	0.02521	0.0023418
-18.999	0.07563	0.0021306
-18.999	0.12605	0.0022455
-18.999	0.17647	0.0023514
-18.999	0.22689	0.0021067
-18.999	0.27731	0.0021848
-18.999	0.32773	0.0019332
-18.999	0.37815	0.0019851
-18.999	0.42857	0.001734
-18.999	0.47899	0.0017624
-18.999	0.52941	0.0017789
-18.999	0.57983	0.0015277
-18.999	0.63025	0.0015252
-18.999	0.68067	0.0012912
-18.999	0.73109	0.0012742
-18.999	0.78151	0.0012477
-18.999	0.83193	0.0010355
-18.999	0.88235	0.0010008
-18.951	-0.98319	0.0010829
-18.951	-0.93277	0.0011291
-18.951	-0.88235	0.0013214
-18.951	-0.83193	0.0015335
-18.951	-0.78151	0.0015627
-18.951	-0.73109	0.0017899
-18.951	-0.68067	0.0017961
-18.951	-0.63025	0.0020324
