 -3.5000E+01  2.0543E-05
 -3.4988E+01  2.2397E-05
 -3.4976E+01  2.4667E-05
 -3.4964E+01  2.7341E-05
 -3.4952E+01  3.0394E-05
 -3.4940E+01  3.3786E-05
 -3.4929E+01  3.7469E-05
 -3.4917E+01  4.1384E-05
 -3.4905E+01  4.5462E-05
 -3.4893E+01  4.9631E-05
 -3.4881E+01  5.3813E-05
 -3.4869E+01  5.7928E-05
 -3.4857E+01  6.1897E-05
 -3.4845E+01  6.5645E-05
 -3.4833E+01  6.9101E-05
 -3.4821E+01  7.2202E-05
 -3.4809E+01  7.4893E-05
 -3.4798E+01  7.7131E-05
 -3.4786E+01  7.8884E-05
 -3.4774E+01  8.0132E-05
 -3.4762E+01  8.0866E-05
 -3.4750E+01  8.1092E-05
 -3.4738E+01  8.0825E-05
 -3.4726E+01  8.0092E-05
 -3.4714E+01  7.8928E-05
 -3.4702E+01  7.7374E-05
 -3.4690E+01  7.5477E-05
 -3.4678E+01  7.3290E-05
 -3.4667E+01  7.0862E-05
 -3.4655E+01  6.8245E-05
 -3.4643E+01  6.5489E-05
 -3.4631E+01  6.2639E-05
 -3.4619E+01  5.9734E-05
 -3.4607E+01  5.6811E-05
 -3.4595E+01  5.3900E-05
 -3.4583E+01  5.1022E-05
 -3.4571E+01  4.8196E-05
 -3.4559E+01  4.5433E-05
 -3.4547E+01  4.2740E-05
 -3.4536E+01  4.0121E-05
 -3.4524E+01  3.7576E-05
 -3.4512E+01  3.5101E-05
 -3.4500E+01  3.2695E-05
 -3.4488E+01  3.0354E-05
 -3.4476E+01  2.8077E-05
 -3.4464E+01  2.5862E-05
 -3.4452E+01  2.3711E-05
 -3.4440E+01  2.1629E-05
 -3.4428E+01  1.9622E-05
 -3.4416E+01  1.7699E-05
 -3.4405E+01  1.5872E-05
 -3.4393E+01  1.4153E-05
 -3.4381E+01  1.2555E-05
 -3.4369E+01  1.1092E-05
 -3.4357E+01  9.7759E-06
 -3.4345E+01  8.6167E-06
 -3.4333E+01  7.6220E-06
 -3.4321E+01  6.7957E-06
 -3.4309E+01  6.1378E-06
 -3.4297E+01  5.6440E-06
 -3.4285E+01  5.3057E-06
 -3.4274E+01  5.1101E-06
 -3.4262E+01  5.0410E-06
 -3.4250E+01  5.0788E-06
 -3.4238E+01  5.2022E-06
 -3.4226E+01  5.3884E-06
 -3.4214E+01  5.6147E-06
 -3.4202E+01  5.8593E-06
 -3.4190E+01  6.1024E-06
 -3.4178E+01  6.3271E-06
 -3.4166E+01  6.5200E-06
 -3.4154E+01  6.6720E-06
 -3.4143E+01  6.7785E-06
 -3.4131E+01  6.8390E-06
 -3.4119E+01  6.8575E-06
 -3.4107E+01  6.8416E-06
 -3.4095E+01  6.8019E-06
 -3.4083E+01  6.7509E-06
 -3.4071E+01  6.7024E-06
 -3.4059E+01  6.6698E-06
 -3.4047E+01  6.6657E-06
 -3.4035E+01  6.7004E-06
 -3.4023E+01  6.7814E-06
 -3.4012E+01  6.9128E-06
 -3.4000E+01  7.0948E-06
 -3.3988E+01  7.3239E-06
 -3.3976E+01  7.5929E-06
 -3.3964E+01  7.8919E-06
 -3.3952E+01  8.2086E-06
 -3.3940E+01  8.5294E-06
 -3.3928E+01  8.8409E-06
 -3.3916E+01  9.1309E-06
 -3.3904E+01  9.3893E-06
 -3.3892E+01  9.6098E-06
 -3.3881E+01  9.7900E-06
 -3.3869E+01  9.9327E-06
 -3.3857E+01  1.0046E-05
 -3.3845E+01  1.0142E-05
 -3.3833E+01  1.0239E-05
 -3.3821E+01  1.0358E-05
 -3.3809E+01  1.0523E-05
 -3.3797E+01  1.0757E-05
 -3.3785E+01  1.1084E-05
 -3.3773E+01  1.1525E-05
 -3.3761E+01  1.2097E-05
 -3.3750E+01  1.2810E-05
 -3.3738E+01  1.3667E-05
 -3.3726E+01  1.4661E-05
 -3.3714E+01  1.5779E-05
 -3.3702E+01  1.6995E-05
 -3.3690E+01  1.8276E-05
 -3.3678E+01  1.9581E-05
