-17.5	-3	3.1868e-09
-17.5	-2.9496	9.7982e-09
-17.5	-2.8992	1.244e-09
-17.5	-2.8487	4.1382e-08
-17.5	-2.7983	1.2894e-07
-17.5	-2.7479	6.8757e-08
-17.5	-2.6975	6.3924e-08
-17.5	-2.6471	2.9889e-07
-17.5	-2.5966	2.2873e-07
-17.5	-2.5462	1.4029e-08
-17.5	-2.4958	5.7108e-07
-17.5	-2.4454	8.2871e-07
-17.5	-2.395	3.1769e-08
-17.5	-2.3445	3.2389e-06
-17.5	-2.2941	1.0828e-05
-17.5	-2.2437	1.4489e-05
-17.5	-2.1933	9.5339e-06
-17.5	-2.1429	2.5506e-06
-17.5	-2.0924	4.637e-08
-17.5	-2.042	2.6392e-07
-17.5	-1.9916	2.2118e-07
-17.5	-1.9412	2.087e-08
-17.5	-1.8908	3.2428e-10
-17.5	-1.8403	5.6217e-09
-17.5	-1.7899	4.1795e-09
-17.5	-1.7395	7.1986e-08
-17.5	-1.6891	4.4929e-07
-17.5	-1.6387	4.1987e-07
-17.5	-1.5882	2.6824e-07
-17.5	-1.5378	2.0102e-06
-17.5	-1.4874	2.4676e-06
-17.5	-1.437	6.8359e-08
-17.5	-1.3866	5.9284e-06
-17.5	-1.3361	1.2837e-05
-17.5	-1.2857	7.1432e-06
-17.5	-1.2353	5.8816e-05
-17.5	-1.1849	0.00026924
-17.5	-1.1345	0.00041891
-17.5	-1.084	0.00039577
-17.5	-1.0336	0.00025202
-17.5	-0.98319	0.00012054
-17.5	-0.93277	4.2972e-05
-17.5	-0.88235	2.723e-05
-17.5	-0.83193	2.2582e-05
-17.5	-0.78151	1.3613e-05
-17.5	-0.73109	4.0637e-06
-17.5	-0.68067	3.1449e-06
-17.5	-0.63025	2.3588e-06
-17.5	-0.57983	1.054e-05
-17.5	-0.52941	4.7083e-06
-17.5	-0.47899	4.7304e-06
-17.5	-0.42857	1.436e-05
-17.5	-0.37815	8.2462e-06
-17.5	-0.32773	4.1137e-05
-17.5	-0.27731	1.0856e-05
-17.5	-0.22689	3.8191e-05
-17.5	-0.17647	0.00077109
-17.5	-0.12605	0.0017532
-17.5	-0.07563	0.0016221
-17.5	-0.02521	0.00010651
-17.5	0.02521	0.00073902
-17.5	0.07563	0.00058247
-17.5	0.12605	0.0022907
-17.5	0.17647	0.0022969
-17.5	0.22689	0.001031
-17.5	0.27731	0.00033563
-17.5	0.32773	5.373e-05
-17.5	0.37815	0.0002197
-17.5	0.42857	0.00020821
-17.5	0.47899	0.00014497
-17.5	0.52941	0.00014759
-17.5	0.57983	0.0002069
-17.5	0.63025	0.00017231
-17.5	0.68067	0.00016483
-17.5	0.73109	0.00029842
-17.5	0.78151	0.00024137
-17.5	0.83193	0.00011936
-17.5	0.88235	0.00033966
-17.5	0.93277	0.00089653
-17.5	0.98319	0.0013652
-17.5	1.0336	0.0013322
-17.5	1.084	0.0011363
-17.5	1.1345	0.00077085
-17.5	1.1849	0.00083901
-17.5	1.2353	0.0013068
-17.5	1.2857	0.0014491
-17.5	1.3361	0.00087166
-17.5	1.3866	0.00023642
-17.5	1.437	4.1425e-05
-17.5	1.4874	7.8877e-06
-17.5	1.5378	1.4298e-05
-17.5	1.5882	6.0941e-06
-17.5	1.6387	5.9746e-07
-17.5	1.6891	1.4506e-06
-17.5	1.7395	9.2522e-07
-17.5	1.7899	1.7666e-07
-17.5	1.8403	2.4618e-07
-17.5	1.8908	1.6803e-07
-17.5	1.9412	3.712e-08
-17.5	1.9916	1.9611e-07
-17.5	2.042	8.0436e-07
-17.5	2.0924	1.3406e-06
-17.5	2.1429	1.4676e-06
-17.5	2.1933	4.8314e-07
-17.5	2.2437	3.6388e-08
-17.5	2.2941	2.269e-07
-17.5	2.3445	5.3907e-07
-17.5	2.395	7.2866e-07
-17.5	2.4454	1.5371e-06
-17.5	2.4958	1.6879e-06
-17.5	2.5462	8.4579e-07
-17.5	2.5966	7.4106e-08
-17.5	2.6471	7.4768e-08
-17.5	2.6975	1.7579e-07
-17.5	2.7479	7.7883e-08
-17.5	2.7983	1.9127e-08
-17.5	2.8487	5.2201e-08
-17.5	2.8992	4.5317e-08
-17.5	2.9496	8.4936e-09
-17.5	3	3.0329e-08
-17.451	-3	1.4681e-09
-17.451	-2.9496	4.6906e-09
-17.451	-2.8992	1.7234e-10
-17.451	-2.8487	1.9391e-08
-17.451	-2.7983	6.6676e-08
-17.451	-2.7479	3.7885e-08
-17.451	-2.6975	3.4771e-08
-17.451	-2.6471	1.6749e-07
-17.451	-2.5966	1.215e-07
-17.451	-2.5462	1.6484e-08
-17.451	-2.4958	3.8556e-07
-17.451	-2.4454	5.2186e-07
-17.451	-2.395	2.9007e-08
-17.451	-2.3445	2.3162e-06
-17.451	-2.2941	7.6255e-06
-17.451	-2.2437	1.0279e-05
-17.451	-2.1933	6.9678e-06
-17.451	-2.1429	1.9813e-06
-17.451	-2.0924	5.3801e-08
-17.451	-2.042	1.6802e-07
-17.451	-1.9916	1.6664e-07
-17.451	-1.9412	2.1589e-08
-17.451	-1.8908	5.3911e-11
-17.451	-1.8403	1.6399e-09
-17.451	-1.7899	3.3175e-09
-17.451	-1.7395	3.5366e-08
-17.451	-1.6891	2.2948e-07
-17.451	-1.6387	2.187e-07
-17.451	-1.5882	1.475e-07
-17.451	-1.5378	1.1252e-06
-17.451	-1.4874	1.3511e-06
-17.451	-1.437	7.2075e-08
-17.451	-1.3866	4.059e-06
-17.451	-1.3361	8.7835e-06
-17.451	-1.2857	8.432e-07
-17.451	-1.2353	2.4288e-05
-17.451	-1.1849	0.00020763
-17.451	-1.1345	0.00040415
-17.451	-1.084	0.00038673
-17.451	-1.0336	0.00018951
-17.451	-0.98319	5.0599e-05
-17.451	-0.93277	3.2224e-05
-17.451	-0.88235	4.6028e-05
-17.451	-0.83193	3.9154e-05
-17.451	-0.78151	2.6578e-05
-17.451	-0.73109	2.0745e-05
-17.451	-0.68067	2.0805e-05
-17.451	-0.63025	2.1022e-05
-17.451	-0.57983	1.0842e-05
-17.451	-0.52941	1.7407e-05
-17.451	-0.47899	2.8387e-05
-17.451	-0.42857	1.037e-05
-17.451	-0.37815	1.9104e-05
-17.451	-0.32773	4.8177e-05
-17.451	-0.27731	4.2524e-05
-17.451	-0.22689	2.7626e-07
-17.451	-0.17647	0.00045352
-17.451	-0.12605	0.0014392
-17.451	-0.07563	0.0016145
-17.451	-0.02521	0.00039716
-17.451	0.02521	4.5539e-05
-17.451	0.07563	0.0010543
-17.451	0.12605	0.002558
-17.451	0.17647	0.001809
-17.451	0.22689	0.00093395
-17.451	0.27731	0.00013739
-17.451	0.32773	0.00015418
-17.451	0.37815	0.0002084
-17.451	0.42857	0.00020515
-17.451	0.47899	0.00014732
-17.451	0.52941	0.00014878
-17.451	0.57983	0.00020681
-17.451	0.63025	0.0002017
-17.451	0.68067	0.00020597
-17.451	0.73109	0.00021452
-17.451	0.78151	0.00023644
-17.451	0.83193	0.0001654
-17.451	0.88235	0.00032265
-17.451	0.93277	0.00086633
-17.451	0.98319	0.0013455
-17.451	1.0336	0.0013804
-17.451	1.084	0.0011153
-17.451	1.1345	0.00082504
-17.451	1.1849	0.0010581
-17.451	1.2353	0.0014832
-17.451	1.2857	0.0013404
-17.451	1.3361	0.00062794
-17.451	1.3866	0.00022227
-17.451	1.437	1.2349e-05
-17.451	1.4874	1.3356e-05
-17.451	1.5378	1.3836e-05
-17.451	1.5882	2.9997e-06
-17.451	1.6387	9.2757e-07
-17.451	1.6891	1.3459e-06
-17.451	1.7395	5.8487e-07
-17.451	1.7899	1.9597e-07
-17.451	1.8403	2.2228e-07
-17.451	1.8908	1.1166e-07
-17.451	1.9412	4.0066e-08
-17.451	1.9916	1.9811e-07
-17.451	2.042	5.8871e-07
-17.451	2.0924	1.3255e-06
-17.451	2.1429	1.4735e-06
-17.451	2.1933	4.5529e-07
-17.451	2.2437	1.8824e-07
-17.451	2.2941	2.2878e-07
-17.451	2.3445	6.4449e-07
-17.451	2.395	9.5022e-07
-17.451	2.4454	1.5109e-06
-17.451	2.4958	1.4973e-06
-17.451	2.5462	5.2069e-07
-17.451	2.5966	7.3454e-08
-17.451	2.6471	1.1801e-07
-17.451	2.6975	1.738e-07
-17.451	2.7479	3.6831e-08
-17.451	2.7983	1.8655e-08
-17.451	2.8487	6.7754e-08
-17.451	2.8992	2.9068e-08
-17.451	2.9496	7.3018e-09
-17.451	3	2.9962e-08
-17.403	-3	8.2886e-10
-17.403	-2.9496	1.2117e-09
-17.403	-2.8992	2.9071e-09
-17.403	-2.8487	8.5619e-09
-17.403	-2.7983	1.3856e-08
-17.403	-2.7479	6.6809e-09
-17.403	-2.6975	9.1117e-09
-17.403	-2.6471	3.2654e-08
-17.403	-2.5966	2.1877e-08
-17.403	-2.5462	8.5006e-09
-17.403	-2.4958	9.3996e-08
-17.403	-2.4454	1.0917e-07
-17.403	-2.395	1.8991e-08
-17.403	-2.3445	6.8024e-07
-17.403	-2.2941	2.1558e-06
-17.403	-2.2437	2.9664e-06
-17.403	-2.1933	2.1472e-06
-17.403	-2.1429	6.8383e-07
-17.403	-2.0924	3.7029e-08
-17.403	-2.042	4.2046e-08
-17.403	-1.9916	6.4768e-08
-17.403	-1.9412	1.5023e-08
-17.403	-1.8908	5.5862e-10
-17.403	-1.8403	7.7053e-10
-17.403	-1.7899	1.927e-09
-17.403	-1.7395	1.4687e-08
-17.403	-1.6891	4.5671e-08
-17.403	-1.6387	3.549e-08
-17.403	-1.5882	2.8987e-08
-17.403	-1.5378	2.1321e-07
-17.403	-1.4874	2.4359e-07
-17.403	-1.437	6.9641e-08
-17.403	-1.3866	1.0296e-06
-17.403	-1.3361	1.8765e-06
-17.403	-1.2857	6.3445e-08
-17.403	-1.2353	7.5288e-06
-17.403	-1.1849	5.7987e-05
-17.403	-1.1345	0.00011577
-17.403	-1.084	0.00011899
-17.403	-1.0336	6.2436e-05
-17.403	-0.98319	7.7296e-06
-17.403	-0.93277	5.2428e-06
-17.403	-0.88235	2.2803e-05
-17.403	-0.83193	1.8245e-05
-17.403	-0.78151	5.3196e-06
-17.403	-0.73109	4.105e-07
-17.403	-0.68067	2.1175e-06
-17.403	-0.63025	4.6491e-06
-17.403	-0.57983	2.2415e-06
-17.403	-0.52941	9.0587e-08
-17.403	-0.47899	6.4288e-06
-17.403	-0.42857	1.3587e-06
-17.403	-0.37815	2.0019e-06
-17.403	-0.32773	2.812e-05
-17.403	-0.27731	2.5305e-05
-17.403	-0.22689	1.1746e-05
-17.403	-0.17647	0.00039145
-17.403	-0.12605	0.0012342
-17.403	-0.07563	0.0017133
-17.403	-0.02521	0.0011764
-17.403	0.02521	0.00049904
-17.403	0.07563	0.0013444
-17.403	0.12605	0.0019928
-17.403	0.17647	0.0013744
-17.403	0.22689	0.00051894
-17.403	0.27731	0.00011341
-17.403	0.32773	0.00021304
-17.403	0.37815	0.00018499
-17.403	0.42857	0.00015707
-17.403	0.47899	0.00018364
-17.403	0.52941	0.00015696
-17.403	0.57983	0.0001467
-17.403	0.63025	0.00020562
-17.403	0.68067	0.00020271
-17.403	0.73109	0.00021157
-17.403	0.78151	0.00023868
-17.403	0.83193	0.00017065
-17.403	0.88235	0.00023003
-17.403	0.93277	0.00064291
-17.403	0.98319	0.0013427
-17.403	1.0336	0.0015308
-17.403	1.084	0.0011597
-17.403	1.1345	0.00092976
-17.403	1.1849	0.0010775
-17.403	1.2353	0.0015698
-17.403	1.2857	0.0011511
-17.403	1.3361	0.0005999
-17.403	1.3866	0.00011147
-17.403	1.437	5.7081e-06
-17.403	1.4874	1.3084e-05
-17.403	1.5378	1.0515e-05
-17.403	1.5882	1.2445e-06
-17.403	1.6387	9.3005e-07
-17.403	1.6891	1.3007e-06
-17.403	1.7395	3.2881e-07
-17.403	1.7899	1.9442e-07
-17.403	1.8403	2.0307e-07
-17.403	1.8908	6.4925e-08
-17.403	1.9412	4.9708e-08
-17.403	1.9916	1.9428e-07
-17.403	2.042	5.7544e-07
-17.403	2.0924	1.3383e-06
-17.403	2.1429	1.4684e-06
-17.403	2.1933	5.3051e-07
-17.403	2.2437	1.3432e-07
-17.403	2.2941	2.4662e-07
-17.403	2.3445	5.9331e-07
-17.403	2.395	1.1927e-06
-17.403	2.4454	1.6476e-06
-17.403	2.4958	1.2184e-06
-17.403	2.5462	2.7625e-07
-17.403	2.5966	1.4766e-09
-17.403	2.6471	1.6073e-07
-17.403	2.6975	1.4965e-07
-17.403	2.7479	3.6857e-08
-17.403	2.7983	3.5735e-08
-17.403	2.8487	6.9749e-08
-17.403	2.8992	2.8689e-08
-17.403	2.9496	1.0978e-08
-17.403	3	3.526e-08
-17.354	-3	5.1084e-09
-17.354	-2.9496	4.3576e-09
-17.354	-2.8992	2.8299e-09
-17.354	-2.8487	3.1052e-08
-17.354	-2.7983	5.0831e-08
-17.354	-2.7479	2.303e-08
-17.354	-2.6975	1.3697e-08
-17.354	-2.6471	7.0169e-08
-17.354	-2.5966	6.2286e-08
-17.354	-2.5462	1.7093e-09
-17.354	-2.4958	4.6509e-08
-17.354	-2.4454	9.247e-08
-17.354	-2.395	5.1828e-09
-17.354	-2.3445	1.9603e-07
-17.354	-2.2941	7.0977e-07
-17.354	-2.2437	8.5813e-07
