      19.809       -0.681    0.0002016
      19.809       -0.630    0.0002189
      19.809       -0.580    0.0002321
      19.809       -0.529    0.0002485
      19.809       -0.479    0.0002607
      19.809       -0.429    0.0002716
      19.809       -0.378    0.0002859
      19.809       -0.328    0.0002948
      19.809       -0.277    0.0003064
      19.809       -0.227    0.0003128
      19.809       -0.176    0.0003173
      19.809       -0.126    0.0003247
      19.809       -0.076    0.0003262
      19.809       -0.025    0.0003297
      19.809        0.025    0.0003281
      19.809        0.076    0.0003244
      19.809        0.126    0.0003229
      19.809        0.176    0.0003163
      19.809        0.227    0.0003109
      19.809        0.277    0.0003016
      19.809        0.328    0.0002905
      19.809        0.378    0.0002811
      19.809        0.429    0.0002681
      19.809        0.479    0.0002560
      19.809        0.529    0.0002490
      19.809        0.580    0.0002342
      19.809        0.630    0.0002202
      19.809        0.681    0.0002048
      19.809        0.731    0.0001898
      19.809        0.782    0.0001744
      19.809        0.832    0.0001590
      19.809        0.882    0.0001444
      19.809        0.933    0.0001299
      19.809        0.983    0.0001159
      19.809        1.034    0.0001028
      19.809        1.084    0.0000900
      19.809        1.135    0.0000784
      19.809        1.185    0.0000676
      19.809        1.235    0.0000574
      19.809        1.286    0.0000484
      19.809        1.336    0.0000400
      19.809        1.387    0.0000329
      19.809        1.437    0.0000266
      19.809        1.487    0.0000209
      19.809        1.538    0.0000163
      19.809        1.588    0.0000122
      19.809        1.639    0.0000090
      19.809        1.689    0.0000064
      19.809        1.740    0.0000043
      19.809        1.790    0.0000027
      19.809        1.840    0.0000015
      19.809        1.891    0.0000008
      19.809        1.941    0.0000003
      19.809        1.992    0.0000001
      19.809        2.042    0.0000000
      19.809        2.092    0.0000001
      19.809        2.143    0.0000002
      19.809        2.193    0.0000005
      19.809        2.244    0.0000007
      19.809        2.294    0.0000009
      19.809        2.345    0.0000012
      19.809        2.395    0.0000013
      19.809        2.445    0.0000015
      19.809        2.496    0.0000015
      19.809        2.546    0.0000016
      19.809        2.597    0.0000016
      19.809        2.647    0.0000016
      19.809        2.697    0.0000015
      19.809        2.748    0.0000014
      19.809        2.798    0.0000013
      19.809        2.849    0.0000011
      19.809        2.899    0.0000010
      19.809        2.950    0.0000008
      19.809        3.000    0.0000006
      19.762       -3.000    0.0000000
      19.762       -2.950    0.0000000
      19.762       -2.899    0.0000000
      19.762       -2.849    0.0000000
      19.762       -2.798    0.0000000
      19.762       -2.748    0.0000000
      19.762       -2.697    0.0000000
      19.762       -2.647    0.0000000
      19.762       -2.597    0.0000000
      19.762       -2.546    0.0000000
      19.762       -2.496    0.0000000
      19.762       -2.445    0.0000000
      19.762       -2.395    0.0000000
      19.762       -2.345    0.0000000
      19.762       -2.294    0.0000000
      19.762       -2.244    0.0000000
      19.762       -2.193    0.0000000
      19.762       -2.143    0.0000000
      19.762       -2.092    0.0000000
      19.762       -2.042    0.0000000
      19.762       -1.992    0.0000001
      19.762       -1.941    0.0000003
      19.762       -1.891    0.0000008
      19.762       -1.840    0.0000016
      19.762       -1.790    0.0000028
      19.762       -1.740    0.0000043
      19.762       -1.689    0.0000062
      19.762       -1.639    0.0000091
      19.762       -1.588    0.0000121
      19.762       -1.538    0.0000166
      19.762       -1.487    0.0000209
      19.762       -1.437    0.0000257
      19.762       -1.387    0.0000329
      19.762       -1.336    0.0000393
      19.762       -1.286    0.0000486
      19.762       -1.235    0.0000566
      19.762       -1.185    0.0000650
      19.762       -1.135    0.0000776
      19.762       -1.084    0.0000874
      19.762       -1.034    0.0001021
      19.762       -0.983    0.0001131
      19.762       -0.933    0.0001242
      19.762       -0.882    0.0001415
      19.762       -0.832    0.0001532
      19.762       -0.782    0.0001716
      19.762       -0.731    0.0001834
      19.762       -0.681    0.0001890
      19.762       -0.630    0.0002082
      19.762       -0.580    0.0002190
      19.762       -0.529    0.0002378
      19.762       -0.479    0.0002475
      19.762       -0.429    0.0002557
      19.762       -0.378    0.0002730
      19.762       -0.328    0.0002792
      19.762       -0.277    0.0002943
      19.762       -0.227    0.0002981
      19.762       -0.176    0.0003102
      19.762       -0.126    0.0003112
      19.762       -0.076    0.0003101
      19.762       -0.025    0.0003179
      19.762        0.025    0.0003138
      19.762        0.076    0.0003178
      19.762        0.126    0.0003107
      19.762        0.176    0.0003018
      19.762        0.227    0.0003010
      19.762        0.277    0.0002896
      19.762        0.328    0.0002852
      19.762        0.378    0.0002717
      19.762        0.429    0.0002569
      19.762        0.479    0.0002490
      19.762        0.529    0.0002331
      19.762        0.580    0.0002228
      19.762        0.630    0.0002063
      19.762        0.681    0.0001896
      19.762        0.731    0.0001780
      19.762        0.782    0.0001616
      19.762        0.832    0.0001493
      19.762        0.882    0.0001338
      19.762        0.933    0.0001189
      19.762        0.983    0.0001074
      19.762        1.034    0.0000940
      19.762        1.084    0.0000833
      19.762        1.135    0.0000716
      19.762        1.185    0.0000609
      19.762        1.235    0.0000523
      19.762        1.286    0.0000478
      19.762        1.336    0.0000402
      19.762        1.387    0.0000328
      19.762        1.437    0.0000264
      19.762        1.487    0.0000211
      19.762        1.538    0.0000164
      19.762        1.588    0.0000125
      19.762        1.639    0.0000092
      19.762        1.689    0.0000065
      19.762        1.740    0.0000045
      19.762        1.790    0.0000029
      19.762        1.840    0.0000017
      19.762        1.891    0.0000009
      19.762        1.941    0.0000003
      19.762        1.992    0.0000001
      19.762        2.042    0.0000000
      19.762        2.092    0.0000001
      19.762        2.143    0.0000002
      19.762        2.193    0.0000004
      19.762        2.244    0.0000006
      19.762        2.294    0.0000008
      19.762        2.345    0.0000011
      19.762        2.395    0.0000013
      19.762        2.445    0.0000014
      19.762        2.496    0.0000015
      19.762        2.546    0.0000015
      19.762        2.597    0.0000015
      19.762        2.647    0.0000015
      19.762        2.697    0.0000014
      19.762        2.748    0.0000013
      19.762        2.798    0.0000012
      19.762        2.849    0.0000010
      19.762        2.899    0.0000009
      19.762        2.950    0.0000007
      19.762        3.000    0.0000006
      19.714       -3.000    0.0000000
      19.714       -2.950    0.0000000
      19.714       -2.899    0.0000000
      19.714       -2.849    0.0000000
      19.714       -2.798    0.0000000
      19.714       -2.748    0.0000000
      19.714       -2.697    0.0000000
      19.714       -2.647    0.0000000
      19.714       -2.597    0.0000000
      19.714       -2.546    0.0000000
      19.714       -2.496    0.0000000
      19.714       -2.445    0.0000000
      19.714       -2.395    0.0000000
      19.714       -2.345    0.0000000
      19.714       -2.294    0.0000000
      19.714       -2.244    0.0000000
      19.714       -2.193    0.0000000
      19.714       -2.143    0.0000000
      19.714       -2.092    0.0000000
      19.714       -2.042    0.0000000
      19.714       -1.992    0.0000001
      19.714       -1.941    0.0000002
      19.714       -1.891    0.0000007
      19.714       -1.840    0.0000013
      19.714       -1.790    0.0000024
      19.714       -1.740    0.0000037
      19.714       -1.689    0.0000052
      19.714       -1.639    0.0000079
      19.714       -1.588    0.0000104
      19.714       -1.538    0.0000145
      19.714       -1.487    0.0000182
      19.714       -1.437    0.0000241
      19.714       -1.387    0.0000290
      19.714       -1.336    0.0000344
      19.714       -1.286    0.0000433
      19.714       -1.235    0.0000500
      19.714       -1.185    0.0000612
      19.714       -1.135    0.0000692
      19.714       -1.084    0.0000772
      19.714       -1.034    0.0000918
      19.714       -0.983    0.0001008
      19.714       -0.933    0.0001174
      19.714       -0.882    0.0001270
      19.714       -0.832    0.0001362
      19.714       -0.782    0.0001553
